scenario_id,mode,route_a,route_b,edge_jaccard
od_27,walking,walking-2,walking-8,0.17061611374407584
od_27,walking,walking-3,walking-4,0.00684931506849315
od_27,walking,walking-3,walking-5,0.010033444816053512
od_27,walking,walking-3,walking-6,0.10309278350515463
od_27,walking,walking-3,walking-7,0.012145748987854251
od_27,walking,walking-3,walking-8,0.012096774193548387
od_27,walking,walking-4,walking-5,0.009523809523809525
od_27,walking,walking-4,walking-6,0.2669172932330827
od_27,walking,walking-4,walking-7,0.08130081300813008
od_27,walking,walking-4,walking-8,0.1608695652173913
od_27,walking,walking-5,walking-6,0.008771929824561403
od_27,walking,walking-5,walking-7,0.007352941176470588
od_27,walking,walking-5,walking-8,0.007326007326007326
od_27,walking,walking-6,walking-7,0.15810276679841898
od_27,walking,walking-6,walking-8,0.176
od_27,walking,walking-7,walking-8,0.7022900763358778
od_27,motorbike,motorbike-1,motorbike-2,0.16972477064220184
od_27,motorbike,motorbike-1,motorbike-3,0.043478260869565216
od_27,motorbike,motorbike-1,motorbike-4,0.08960573476702509
od_27,motorbike,motorbike-1,motorbike-5,0.007168458781362007
od_27,motorbike,motorbike-1,motorbike-6,0.005194805194805195
od_27,motorbike,motorbike-1,motorbike-7,0.03591160220994475
od_27,motorbike,motorbike-1,motorbike-8,0.007352941176470588
od_27,motorbike,motorbike-2,motorbike-3,0.06692913385826772
od_27,motorbike,motorbike-2,motorbike-4,0.013029315960912053
od_27,motorbike,motorbike-2,motorbike-5,0.006993006993006993
od_27,motorbike,motorbike-2,motorbike-6,0.00510204081632653
od_27,motorbike,motorbike-2,motorbike-7,0.032432432432432434
od_27,motorbike,motorbike-2,motorbike-8,0.012106537530266344
od_27,motorbike,motorbike-3,motorbike-4,0.00946372239747634
od_27,motorbike,motorbike-3,motorbike-5,0.03484320557491289
od_27,motorbike,motorbike-3,motorbike-6,0.0075
od_27,motorbike,motorbike-3,motorbike-7,0.007731958762886598
od_27,motorbike,motorbike-3,motorbike-8,0.009456264775413711
od_27,motorbike,motorbike-4,motorbike-5,0.005970149253731343
od_27,motorbike,motorbike-4,motorbike-6,0.0045351473922902496
od_27,motorbike,motorbike-4,motorbike-7,0.00936768149882904
od_27,motorbike,motorbike-4,motorbike-8,0.04708520179372197
od_27,motorbike,motorbike-5,motorbike-6,0.01694915254237288
od_27,motorbike,motorbike-5,motorbike-7,0.014925373134328358
od_27,motorbike,motorbike-5,motorbike-8,0.016018306636155607
od_27,motorbike,motorbike-6,motorbike-7,0.0321285140562249
od_27,motorbike,motorbike-6,motorbike-8,0.024208566108007448
od_27,motorbike,motorbike-7,motorbike-8,0.0037313432835820895
od_28,walking,walking-1,walking-2,0.16666666666666666
od_28,walking,walking-1,walking-3,0.025735294117647058
od_28,walking,walking-1,walking-4,0.056
od_28,walking,walking-1,walking-5,0.02572347266881029
od_28,walking,walking-1,walking-6,0.05802047781569966
od_28,walking,walking-1,walking-7,0.11790393013100436
od_28,walking,walking-1,walking-8,0.9557522123893806
od_28,walking,walking-2,walking-3,0.026578073089700997
od_28,walking,walking-2,walking-4,0.038869257950530034
od_28,walking,walking-2,walking-5,0.03869047619047619
od_28,walking,walking-2,walking-6,0.04938271604938271
od_28,walking,walking-2,walking-7,0.06716417910447761
od_28,walking,walking-2,walking-8,0.17289719626168223
od_28,walking,walking-3,walking-4,0.038834951456310676
od_28,walking,walking-3,walking-5,0.030136986301369864
od_28,walking,walking-3,walking-6,0.025139664804469275
od_28,walking,walking-3,walking-7,0.057432432432432436
od_28,walking,walking-3,walking-8,0.025830258302583026
od_28,walking,walking-4,walking-5,0.01977401129943503
od_28,walking,walking-4,walking-6,0.020289855072463767
od_28,walking,walking-4,walking-7,0.21138211382113822
od_28,walking,walking-4,walking-8,0.052
od_28,walking,walking-5,walking-6,0.02518891687657431
od_28,walking,walking-5,walking-7,0.02318840579710145
od_28,walking,walking-5,walking-8,0.025806451612903226
od_28,walking,walking-6,walking-7,0.06832298136645963
od_28,walking,walking-6,walking-8,0.05821917808219178
od_28,walking,walking-7,walking-8,0.12831858407079647
od_28,motorbike,motorbike-1,motorbike-2,0.2088888888888889
od_28,motorbike,motorbike-1,motorbike-3,0.1721311475409836
od_28,motorbike,motorbike-1,motorbike-4,0.02727272727272727
od_28,motorbike,motorbike-1,motorbike-5,0.024539877300613498
od_28,motorbike,motorbike-1,motorbike-6,0.03343465045592705
od_28,motorbike,motorbike-1,motorbike-7,0.03353658536585366
od_28,motorbike,motorbike-1,motorbike-8,0.018134715025906734
od_28,motorbike,motorbike-2,motorbike-3,0.02631578947368421
od_28,motorbike,motorbike-2,motorbike-4,0.045845272206303724
od_28,motorbike,motorbike-2,motorbike-5,0.022727272727272728
od_28,motorbike,motorbike-2,motorbike-6,0.028089887640449437
od_28,motorbike,motorbike-2,motorbike-7,0.028169014084507043
od_28,motorbike,motorbike-2,motorbike-8,0.01699029126213592
od_28,motorbike,motorbike-3,motorbike-4,0.0215633423180593
od_28,motorbike,motorbike-3,motorbike-5,0.01907356948228883
od_28,motorbike,motorbike-3,motorbike-6,0.035422343324250684
od_28,motorbike,motorbike-3,motorbike-7,0.01881720430107527
od_28,motorbike,motorbike-3,motorbike-8,0.02364066193853428
od_28,motorbike,motorbike-4,motorbike-5,0.026442307692307692
od_28,motorbike,motorbike-4,motorbike-6,0.018823529411764704
od_28,motorbike,motorbike-4,motorbike-7,0.058823529411764705
od_28,motorbike,motorbike-4,motorbike-8,0.014613778705636743
od_28,motorbike,motorbike-5,motorbike-6,0.01904761904761905
od_28,motorbike,motorbike-5,motorbike-7,0.03640776699029126
od_28,motorbike,motorbike-5,motorbike-8,0.021231422505307854
od_28,motorbike,motorbike-6,motorbike-7,0.02122641509433962
od_28,motorbike,motorbike-6,motorbike-8,0.01882845188284519
od_28,motorbike,motorbike-7,motorbike-8,0.018867924528301886
od_29,walking,walking-1,walking-2,0.045307443365695796
od_29,walking,walking-1,walking-3,0.00819672131147541
od_29,walking,walking-1,walking-4,0.010610079575596816
od_29,walking,walking-1,walking-5,0.005449591280653951
od_29,walking,walking-1,walking-6,0.9754601226993865
od_29,walking,walking-1,walking-7,0.9754601226993865
od_29,walking,walking-1,walking-8,0.9515151515151515
od_29,walking,walking-2,walking-3,0.0136986301369863
od_29,walking,walking-2,walking-4,0.0026246719160104987
od_29,walking,walking-2,walking-5,0.016483516483516484
od_29,walking,walking-2,walking-6,0.048701298701298704
od_29,walking,walking-2,walking-7,0.048701298701298704
od_29,walking,walking-2,walking-8,0.05211726384364821
od_29,walking,walking-3,walking-4,0.007058823529411765
od_29,walking,walking-3,walking-5,0.0
od_29,walking,walking-3,walking-6,0.00819672131147541
od_29,walking,walking-3,walking-7,0.00819672131147541
od_29,walking,walking-3,walking-8,0.00819672131147541
od_29,walking,walking-4,walking-5,0.01182033096926714
od_29,walking,walking-4,walking-6,0.010610079575596816
od_29,walking,walking-4,walking-7,0.010610079575596816
od_29,walking,walking-4,walking-8,0.010610079575596816
od_29,walking,walking-5,walking-6,0.005449591280653951
od_29,walking,walking-5,walking-7,0.005449591280653951
od_29,walking,walking-5,walking-8,0.005449591280653951
od_29,walking,walking-6,walking-7,0.9515151515151515
od_29,walking,walking-6,walking-8,0.9754601226993865
od_29,walking,walking-7,walking-8,0.9754601226993865
od_29,motorbike,motorbike-1,motorbike-2,0.07666666666666666
od_29,motorbike,motorbike-1,motorbike-3,0.029023746701846966
od_29,motorbike,motorbike-1,motorbike-4,0.0
od_29,motorbike,motorbike-1,motorbike-5,0.02511415525114155
od_29,motorbike,motorbike-1,motorbike-6,0.0023094688221709007
od_29,motorbike,motorbike-1,motorbike-7,0.0
od_29,motorbike,motorbike-1,motorbike-8,0.0017331022530329288
od_29,motorbike,motorbike-2,motorbike-3,0.030660377358490566
od_29,motorbike,motorbike-2,motorbike-4,0.0
od_29,motorbike,motorbike-2,motorbike-5,0.010183299389002037
od_29,motorbike,motorbike-2,motorbike-6,0.0020833333333333333
od_29,motorbike,motorbike-2,motorbike-7,0.0019047619047619048
od_29,motorbike,motorbike-2,motorbike-8,0.0032102728731942215
od_29,motorbike,motorbike-3,motorbike-4,0.0056179775280898875
od_29,motorbike,motorbike-3,motorbike-5,0.014414414414414415
od_29,motorbike,motorbike-3,motorbike-6,0.0018281535648994515
od_29,motorbike,motorbike-3,motorbike-7,0.0
od_29,motorbike,motorbike-3,motorbike-8,0.0
od_29,motorbike,motorbike-4,motorbike-5,0.027586206896551724
od_29,motorbike,motorbike-4,motorbike-6,0.0017241379310344827
od_29,motorbike,motorbike-4,motorbike-7,0.011308562197092083
od_29,motorbike,motorbike-4,motorbike-8,0.006944444444444444
od_29,motorbike,motorbike-5,motorbike-6,0.0016501650165016502
od_29,motorbike,motorbike-5,motorbike-7,0.0
od_29,motorbike,motorbike-5,motorbike-8,0.0026702269692923898
od_29,motorbike,motorbike-6,motorbike-7,0.0015723270440251573
od_29,motorbike,motorbike-6,motorbike-8,0.0027247956403269754
od_29,motorbike,motorbike-7,motorbike-8,0.0038560411311053984
od_30,walking,walking-1,walking-2,0.3951048951048951
od_30,walking,walking-1,walking-3,0.026905829596412557
od_30,walking,walking-1,walking-4,0.015625
od_30,walking,walking-1,walking-5,0.017738359201773836
od_30,walking,walking-1,walking-6,0.9736842105263158
od_30,walking,walking-1,walking-7,0.9789473684210527
od_30,walking,walking-1,walking-8,0.953125
od_30,walking,walking-2,walking-3,0.0255863539445629
od_30,walking,walking-2,walking-4,0.014861995753715499
od_30,walking,walking-2,walking-5,0.02335456475583864
od_30,walking,walking-2,walking-6,0.3867595818815331
od_30,walking,walking-2,walking-7,0.3951048951048951
od_30,walking,walking-2,walking-8,0.3867595818815331
od_30,walking,walking-3,walking-4,0.04474708171206226
od_30,walking,walking-3,walking-5,0.020754716981132074
od_30,walking,walking-3,walking-6,0.02696629213483146
od_30,walking,walking-3,walking-7,0.026905829596412557
od_30,walking,walking-3,walking-8,0.02696629213483146
od_30,walking,walking-4,walking-5,0.01893939393939394
od_30,walking,walking-4,walking-6,0.015659955257270694
od_30,walking,walking-4,walking-7,0.015625
od_30,walking,walking-4,walking-8,0.015659955257270694
od_30,walking,walking-5,walking-6,0.017777777777777778
od_30,walking,walking-5,walking-7,0.017738359201773836
od_30,walking,walking-5,walking-8,0.017777777777777778
od_30,walking,walking-6,walking-7,0.953125
od_30,walking,walking-6,walking-8,0.9788359788359788
od_30,walking,walking-7,walking-8,0.9736842105263158
od_30,motorbike,motorbike-1,motorbike-2,0.2619047619047619
od_30,motorbike,motorbike-1,motorbike-3,0.10652173913043478
od_30,motorbike,motorbike-1,motorbike-4,0.030303030303030304
od_30,motorbike,motorbike-1,motorbike-5,0.014675052410901468
od_30,motorbike,motorbike-1,motorbike-6,0.014314928425357873
od_30,motorbike,motorbike-1,motorbike-7,0.01981981981981982
od_30,motorbike,motorbike-1,motorbike-8,0.011308562197092083
od_30,motorbike,motorbike-2,motorbike-3,0.026607538802660754
od_30,motorbike,motorbike-2,motorbike-4,0.02654867256637168
od_30,motorbike,motorbike-2,motorbike-5,0.0330188679245283
od_30,motorbike,motorbike-2,motorbike-6,0.0273972602739726
od_30,motorbike,motorbike-2,motorbike-7,0.015625
od_30,motorbike,motorbike-2,motorbike-8,0.01576182136602452
od_30,motorbike,motorbike-3,motorbike-4,0.020446096654275093
od_30,motorbike,motorbike-3,motorbike-5,0.013565891472868217
od_30,motorbike,motorbike-3,motorbike-6,0.013257575757575758
od_30,motorbike,motorbike-3,motorbike-7,0.018518518518518517
od_30,motorbike,motorbike-3,motorbike-8,0.010638297872340425
od_30,motorbike,motorbike-4,motorbike-5,0.013539651837524178
od_30,motorbike,motorbike-4,motorbike-6,0.013232514177693762
od_30,motorbike,motorbike-4,motorbike-7,0.05025996533795494
od_30,motorbike,motorbike-4,motorbike-8,0.010622154779969651
od_30,motorbike,motorbike-5,motorbike-6,0.022044088176352707
od_30,motorbike,motorbike-5,motorbike-7,0.012216404886561954
od_30,motorbike,motorbike-5,motorbike-8,0.022364217252396165
od_30,motorbike,motorbike-6,motorbike-7,0.011965811965811967
od_30,motorbike,motorbike-6,motorbike-8,0.0171606864274571
od_30,motorbike,motorbike-7,motorbike-8,0.009790209790209791
