route_id,segment_id,segment_index,mode,latitude,longitude,segment_geometry,segment_duration_seconds,route_departure_time,segment_entry_time,requested_target_time,supported_target_time,segment_endpoint_arrival_time,forecasting_origin_time,forecast_horizon_hours,target_time_mapping_method,target_time_is_exact,mapping_offset_seconds,station_values_target_time,station_value_source,station_values_used,predicted_pm25,spatial_method,spatial_power,nearest_station_id,nearest_station_distance_km,second_nearest_station_distance_km,contributing_station_count,maximum_idw_weight,idw_weight_concentration,effective_station_count,reliability_status
motorbike-1,520723263:3:f,23,motorbike,10.781813249999999,106.66722095,"[[10.7818644,106.6671751],[10.7817621,106.6672668]]",2.182578526112776,2022-02-28T06:00:00,2022-02-28T06:02:30.629447148,2022-02-28T06:02:31.720736411,2022-02-28T07:00:00,2022-02-28T06:02:32.812025674,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3448.279263,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",31.779952056845303,idw,1.0,6,0.8609987859630291,2.329076639221139,6,0.5540011657955439,0.3648401220887398,2.740926612662329,supported
motorbike-1,520723263:4:f,24,motorbike,10.7815847,106.66742585,"[[10.7817621,106.6672668],[10.7814073,106.6675849]]",7.57034582178801,2022-02-28T06:00:00,2022-02-28T06:02:32.812025674,2022-02-28T06:02:36.597198585,2022-02-28T07:00:00,2022-02-28T06:02:40.382371496,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3443.402801,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",31.708788400344716,idw,1.0,6,0.8791143883797202,2.3009328171977685,6,0.54765580306452,0.3599356167478312,2.778274650992914,supported
motorbike-1,520723263:5:f,25,motorbike,10.78138955,106.6676008,"[[10.7814073,106.6675849],[10.7813718,106.6676167]]",0.7571712286320714,2022-02-28T06:00:00,2022-02-28T06:02:40.382371496,2022-02-28T06:02:40.760957111,2022-02-28T07:00:00,2022-02-28T06:02:41.139542725,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3439.239042,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",31.64620773572427,idw,1.0,6,0.895305925250708,2.2770258273918964,6,0.5420919544800167,0.35573813754098976,2.8110564892266448,supported
motorbike-1,520723263:6:f,26,motorbike,10.7812342,106.66773975,"[[10.7813718,106.6676167],[10.7810966,106.6678628]]",5.865345091804715,2022-02-28T06:00:00,2022-02-28T06:02:41.139542725,2022-02-28T06:02:44.072215271,2022-02-28T07:00:00,2022-02-28T06:02:47.004887817,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3435.927784,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",31.59531403358972,idw,1.0,6,0.9086121538782388,2.258112202699134,6,0.5375902131555544,0.35241369602110284,2.8375741672086408,supported
motorbike-1,410150095:5:f,27,motorbike,10.78108005,106.66789275,"[[10.7810966,106.6678628],[10.7810635,106.6679227]]",1.0810325541474493,2022-02-28T06:00:00,2022-02-28T06:02:47.004887817,2022-02-28T06:02:47.545404094,2022-02-28T07:00:00,2022-02-28T06:02:48.085920371,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3432.454595,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",31.5388066850855,idw,1.0,6,0.9238401799642689,2.237814110961368,6,0.5325361103259053,0.34874798813443453,2.867400053973996,supported
motorbike-1,410150095:6:f,28,motorbike,10.78100225,106.66803335,"[[10.7810635,106.6679227],[10.780941,106.668144]]",3.9955337663611283,2022-02-28T06:00:00,2022-02-28T06:02:48.085920371,2022-02-28T06:02:50.083687254,2022-02-28T07:00:00,2022-02-28T06:02:52.081454137,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3429.916312,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",31.48869727678809,idw,1.0,6,0.9385743065911665,2.2208623264322154,6,0.5277933077148635,0.3453453350251446,2.895652260445881,supported
motorbike-1,410150095:7:f,29,motorbike,10.7808711,106.66826445000001,"[[10.780941,106.668144],[10.7808012,106.6683849]]",4.401034633005793,2022-02-28T06:00:00,2022-02-28T06:02:52.081454137,2022-02-28T06:02:54.281971454,2022-02-28T07:00:00,2022-02-28T06:02:56.482488770,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3425.718028,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",31.40458812361985,idw,1.0,6,0.9629867498385248,2.1929391650390695,6,0.5200430399952561,0.3399518513354177,2.9415930405195456,supported
motorbike-1,410150095:0:r,30,motorbike,10.7808737,106.66848465000001,"[[10.7808012,106.6683849],[10.7809462,106.6685844]]",3.903558768155955,2022-02-28T06:00:00,2022-02-28T06:02:56.482488770,2022-02-28T06:02:58.434268154,2022-02-28T07:00:00,2022-02-28T06:03:00.386047538,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3421.565731,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",31.328870959325172,idw,1.0,6,0.987027824132937,2.169595671166517,6,0.512688231643253,0.3349464983834144,2.9855514382935766,supported
motorbike-1,410149784:1:r,31,motorbike,10.78092925,106.66859665,"[[10.7809462,106.6685844],[10.7809123,106.6686089]]",0.6656982828210405,2022-02-28T06:00:00,2022-02-28T06:03:00.386047538,2022-02-28T06:03:00.718896680,2022-02-28T07:00:00,2022-02-28T06:03:01.051745821,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3419.281103,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",31.29259814602751,idw,1.0,6,0.9995447851179416,2.1591373693543847,6,0.5089728740501502,0.3324526489358142,3.0079471563875777,supported
motorbike-1,410149784:0:r,32,motorbike,10.78070965,106.66876115,"[[10.7809123,106.6686089],[10.780507,106.6689134]]",8.065776253544282,2022-02-28T06:00:00,2022-02-28T06:03:01.051745821,2022-02-28T06:03:05.084633948,2022-02-28T07:00:00,2022-02-28T06:03:09.117522075,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3414.915366,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",31.223385018305343,idw,1.0,6,1.0165624234713,2.1360232313547867,6,0.5036254227345298,0.3291430910314025,3.038192285508412,moderate reliability
motorbike-1,716044137:15:r,33,motorbike,10.78053735,106.66895505,"[[10.780507,106.6689134],[10.7805677,106.6689967]]",1.6313964347934653,2022-02-28T06:00:00,2022-02-28T06:03:09.117522075,2022-02-28T06:03:09.933220292,2022-02-28T07:00:00,2022-02-28T06:03:10.748918510,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3410.066779,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",31.144591944449385,idw,1.0,6,1.0374240588892822,2.1111055474342444,6,0.4972790848483231,0.32528914090128536,3.0741880814996754,supported
motorbike-1,716044137:14:r,34,motorbike,10.7807194,106.6692011,"[[10.7805677,106.6689967],[10.7808711,106.6694055]]",8.059060775365502,2022-02-28T06:00:00,2022-02-28T06:03:10.748918510,2022-02-28T06:03:14.778448897,2022-02-28T07:00:00,2022-02-28T06:03:18.807979285,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3405.221551,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",31.06488575808039,idw,1.0,6,1.0646312209885052,2.0894897705465736,6,0.4895477584075725,0.32053881634040043,3.11974696673877,supported
motorbike-1,716044137:13:r,35,motorbike,10.7808805,106.6694182,"[[10.7808711,106.6694055],[10.7808899,106.6694309]]",0.5002405186640708,2022-02-28T06:00:00,2022-02-28T06:03:18.807979285,2022-02-28T06:03:19.058099544,2022-02-28T07:00:00,2022-02-28T06:03:19.308219804,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3400.9419,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",30.99398080854519,idw,1.0,6,1.088938281432361,2.070696646207952,6,0.4827943546345964,0.3165457690546007,3.159100824460904,supported
motorbike-1,716044137:12:r,36,motorbike,10.7808975,106.66944129999999,"[[10.7808899,106.6694309],[10.7809051,106.6694517]]",0.40777182952508195,2022-02-28T06:00:00,2022-02-28T06:03:19.308219804,2022-02-28T06:03:19.512105718,2022-02-28T07:00:00,2022-02-28T06:03:19.715991633,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3400.487894,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",30.986398028663327,idw,1.0,6,1.091539701415666,2.0687082631016733,6,0.48207978811140545,0.31613197661926556,3.163235844390246,supported
motorbike-1,716044137:11:r,37,motorbike,10.781007899999999,106.66959184999999,"[[10.7809051,106.6694517],[10.7811107,106.669732]]",5.502439776901824,2022-02-28T06:00:00,2022-02-28T06:03:19.715991633,2022-02-28T06:03:22.467211522,2022-02-28T07:00:00,2022-02-28T06:03:25.218431410,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3397.532788,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",30.936823915696376,idw,1.0,6,1.1085617246085142,2.055809675257935,6,0.47744281341774913,0.31348731177715033,3.189921768543133,supported
motorbike-1,716044137:10:r,38,motorbike,10.7811385,106.6697682,"[[10.7811107,106.669732],[10.7811663,106.6698044]]",1.4455032417919214,2022-02-28T06:00:00,2022-02-28T06:03:25.218431410,2022-02-28T06:03:25.941183031,2022-02-28T07:00:00,2022-02-28T06:03:26.663934652,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3394.058816,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",30.878566943343813,idw,1.0,6,1.1286582215662586,2.0408964266961833,6,0.472056607649381,0.3105019870150627,3.2205913063979494,supported
motorbike-1,716044137:9:r,39,motorbike,10.78138895,106.67009465000001,"[[10.7811663,106.6698044],[10.7816116,106.6703849]]",11.585062312152202,2022-02-28T06:00:00,2022-02-28T06:03:26.663934652,2022-02-28T06:03:32.456465808,2022-02-28T07:00:00,2022-02-28T06:03:38.248996964,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3387.543534,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",30.77068301922982,idw,1.0,6,1.166346908122978,2.014028800711735,6,0.46221719479665657,0.30528433296187457,3.275634849315654,supported
motorbike-1,716044137:8:r,40,motorbike,10.78173405,106.67054455,"[[10.7816116,106.6703849],[10.7818565,106.6707042]]",6.371941858054412,2022-02-28T06:00:00,2022-02-28T06:03:38.248996964,2022-02-28T06:03:41.434967893,2022-02-28T07:00:00,2022-02-28T06:03:44.620938822,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3378.565032,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",30.621218733991277,idw,1.0,6,1.2191297143170359,1.9780972339833012,6,0.44896257049556615,0.29875654226473924,3.3472070349303444,supported
motorbike-1,716044137:7:r,41,motorbike,10.78201265,106.6709077,"[[10.7818565,106.6707042],[10.7821688,106.6711112]]",8.123405922146333,2022-02-28T06:00:00,2022-02-28T06:03:44.620938822,2022-02-28T06:03:48.682641783,2022-02-28T07:00:00,2022-02-28T06:03:52.744344744,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3371.317358,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",30.500348053395843,idw,1.0,6,1.2623720945613686,1.9500670181058082,6,0.43854086216263377,0.29403114159221316,3.4010002974000733,supported
motorbike-1,716044137:6:r,42,motorbike,10.7821948,106.67114509999999,"[[10.7821688,106.6711112],[10.7822208,106.671179]]",1.3529944801275182,2022-02-28T06:00:00,2022-02-28T06:03:52.744344744,2022-02-28T06:03:53.420841984,2022-02-28T07:00:00,2022-02-28T06:03:54.097339224,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3366.579158,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",30.42141572855875,idw,1.0,6,1.2909188015577775,1.9322327942315185,6,0.43186835881471247,0.2911951896617656,3.4341226624022823,supported
motorbike-1,716044137:5:r,43,motorbike,10.7822564,106.67122605,"[[10.7822208,106.671179],[10.782292,106.6712731]]",1.8682996487015824,2022-02-28T06:00:00,2022-02-28T06:03:54.097339224,2022-02-28T06:03:55.031489048,2022-02-28T07:00:00,2022-02-28T06:03:55.965638873,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3364.96851,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",30.394494853708817,idw,1.0,6,1.3006912190497302,1.9262230415368453,6,0.4296197835670213,0.29027372244981714,3.445024205292579,supported
motorbike-1,716044137:4:r,44,motorbike,10.7823189,106.67130864999999,"[[10.782292,106.6712731],[10.7823458,106.6713442]]",1.4116751131676504,2022-02-28T06:00:00,2022-02-28T06:03:55.965638873,2022-02-28T06:03:56.671476430,2022-02-28T07:00:00,2022-02-28T06:03:57.377313986,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3363.328523,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",30.367019297435302,idw,1.0,6,1.3106799095268997,1.9201249379982845,6,0.42733964651535733,0.28935716641371034,3.4559365243791587,supported
motorbike-1,716044137:3:r,45,motorbike,10.782421150000001,106.67144205,"[[10.7823458,106.6713442],[10.7824965,106.6715399]]",3.9112979248091087,2022-02-28T06:00:00,2022-02-28T06:03:57.377313986,2022-02-28T06:03:59.332962949,2022-02-28T07:00:00,2022-02-28T06:04:01.288611911,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3360.667037,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",30.32282574693526,idw,1.0,6,1.3268832119811822,1.9104301000957895,6,0.4236852386672497,0.28792247428733825,3.4731571492471587,supported
motorbike-1,716044137:2:r,46,motorbike,10.78253235,106.67158885,"[[10.7824965,106.6715399],[10.7825682,106.6716378]]",1.9207736455658524,2022-02-28T06:00:00,2022-02-28T06:04:01.288611911,2022-02-28T06:04:02.248998734,2022-02-28T07:00:00,2022-02-28T06:04:03.209385557,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3357.751001,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",30.274186169304983,idw,1.0,6,1.3447570288804678,1.8998590460201634,6,0.4197082037437873,0.2864141662856937,3.4914474132627764,supported
motorbike-1,716044137:1:r,47,motorbike,10.78258275,106.671657,"[[10.7825682,106.6716378],[10.7825973,106.6716762]]",0.7628481208892232,2022-02-28T06:00:00,2022-02-28T06:04:03.209385557,2022-02-28T06:04:03.590809617,2022-02-28T07:00:00,2022-02-28T06:04:03.972233677,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3356.40919,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",30.251535483689704,idw,1.0,6,1.3530538570727724,1.8949554571137612,6,0.41787885075657866,0.2857403562526885,3.4996806650428858,supported
motorbike-1,716044137:0:r,48,motorbike,10.78275755,106.6718879,"[[10.7825973,106.6716762],[10.7829178,106.6720996]]",8.407693821464491,2022-02-28T06:00:00,2022-02-28T06:04:03.972233677,2022-02-28T06:04:08.176080588,2022-02-28T07:00:00,2022-02-28T06:04:12.379927499,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3351.823919,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",30.175419764634004,idw,1.0,6,1.381343806411169,1.878759826522024,6,0.41174846687253525,0.2835577095685094,3.5266189782732513,supported
motorbike-1,495852561:4:r,49,motorbike,10.7828293,106.6722666,"[[10.7829178,106.6720996],[10.7827408,106.6724336]]",5.969319124879651,2022-02-28T06:00:00,2022-02-28T06:04:12.379927499,2022-02-28T06:04:15.364587061,2022-02-28T07:00:00,2022-02-28T06:04:18.349246624,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3344.635412,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",30.028405189748163,idw,1.0,6,1.4234716145552788,1.8436289020346133,6,0.4021838846699623,0.2808372766186126,3.5607808622857324,supported
motorbike-1,495852561:3:r,50,motorbike,10.7827327,106.67244885,"[[10.7827408,106.6724336],[10.7827246,106.6724641]]",0.545382841929127,2022-02-28T06:00:00,2022-02-28T06:04:18.349246624,2022-02-28T06:04:18.621938045,2022-02-28T07:00:00,2022-02-28T06:04:18.894629466,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3341.378061,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",29.942311221717393,idw,1.0,6,1.4411308132595582,1.8211103562848472,6,0.39777073658134254,0.2799888747433158,3.5715704808513045,supported
motorbike-1,495852561:2:r,51,motorbike,10.78264635,106.67261165,"[[10.7827246,106.6724641],[10.7825681,106.6727592]]",5.274964532395763,2022-02-28T06:00:00,2022-02-28T06:04:18.894629466,2022-02-28T06:04:21.532111731,2022-02-28T07:00:00,2022-02-28T06:04:24.169593998,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3338.467888,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",29.864174216209783,idw,1.0,6,1.4570202987979042,1.8009946223130595,6,0.3938290832274327,0.2793152181558513,3.5801844475299,supported
motorbike-1,495852561:1:r,52,motorbike,10.782527550000001,106.6728344,"[[10.7825681,106.6727592],[10.782487,106.6729096]]",2.698675165998481,2022-02-28T06:00:00,2022-02-28T06:04:24.169593998,2022-02-28T06:04:25.518931581,2022-02-28T07:00:00,2022-02-28T06:04:26.868269164,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3334.481068,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",29.75529182571822,idw,1.0,6,1.478920640778731,1.773446835498425,6,0.3884378199640347,0.27852604036077844,3.590328569295305,supported
motorbike-1,495852561:0:r,53,motorbike,10.78246965,106.67294179999999,"[[10.782487,106.6729096],[10.7824523,106.672974]]",1.1553471006015446,2022-02-28T06:00:00,2022-02-28T06:04:26.868269164,2022-02-28T06:04:27.445942714,2022-02-28T07:00:00,2022-02-28T06:04:28.023616265,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3332.554057,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",29.70192670047584,idw,1.0,6,1.4895385446715221,1.760139500354308,6,0.3858393434768046,0.27820192917345593,3.5945113787349428,supported
motorbike-1,500897933:9:r,54,motorbike,10.78236645,106.67313089999999,"[[10.7824523,106.672974],[10.7822806,106.6732878]]",5.649909272257701,2022-02-28T06:00:00,2022-02-28T06:04:28.023616265,2022-02-28T06:04:30.848570901,2022-02-28T07:00:00,2022-02-28T06:04:33.673525537,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3329.151429,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",29.6065378360759,idw,1.0,6,1.5083209799272488,1.7366583404466422,6,0.3812654566477705,0.27772255009938956,3.6007158930455105,supported
motorbike-1,500897933:8:r,55,motorbike,10.7822251,106.67339129999999,"[[10.7822806,106.6732878],[10.7821696,106.6734948]]",3.7095004149339577,2022-02-28T06:00:00,2022-02-28T06:04:33.673525537,2022-02-28T06:04:35.528275744,2022-02-28T07:00:00,2022-02-28T06:04:37.383025952,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3324.471724,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",29.472570587122487,idw,1.0,6,1.5344153755200454,1.7043626785912622,6,0.37497054682013203,0.2772492362651794,3.60686295648993,supported
motorbike-1,500897933:7:r,56,motorbike,10.78206815,106.67369260000001,"[[10.7821696,106.6734948],[10.7819667,106.6738904]]",7.019632615598423,2022-02-28T06:00:00,2022-02-28T06:04:37.383025952,2022-02-28T06:04:40.892842260,2022-02-28T07:00:00,2022-02-28T06:04:44.402658567,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3319.107157,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",29.314459580552793,idw,1.0,6,1.564990645743177,1.6672832282431171,6,0.3676994940100863,0.276966435707427,3.610545795723595,supported
motorbike-1,500897933:6:r,57,motorbike,10.78187005,106.67406405,"[[10.7819667,106.6738904],[10.7817734,106.6742377]]",6.278723397222568,2022-02-28T06:00:00,2022-02-28T06:04:44.402658567,2022-02-28T06:04:47.542020266,2022-02-28T07:00:00,2022-02-28T06:04:50.681381965,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3312.457979,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",29.112977755486906,idw,1.0,6,1.603023754460425,1.6213881931903347,6,0.35874786191706326,0.2770524971379533,3.609424243890023,supported
motorbike-1,500897933:5:r,58,motorbike,10.78173765,106.6743042,"[[10.7817734,106.6742377],[10.7817019,106.6743707]]",2.384792988939929,2022-02-28T06:00:00,2022-02-28T06:04:50.681381965,2022-02-28T06:04:51.873778459,2022-02-28T07:00:00,2022-02-28T06:04:53.066174953,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3308.126221,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",28.978497789708335,idw,1.0,5,1.591543999204017,1.6277953039491322,6,0.36100271429256664,0.2773754799806107,3.6052213413741647,supported
motorbike-1,500897933:4:r,59,motorbike,10.781638749999999,106.67448830000001,"[[10.7817019,106.6743707],[10.7815756,106.6746059]]",4.2162273180652985,2022-02-28T06:00:00,2022-02-28T06:04:53.066174953,2022-02-28T06:04:55.174288613,2022-02-28T07:00:00,2022-02-28T06:04:57.282402272,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3304.825711,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",28.873808976980243,idw,1.0,5,1.5687793819702671,1.6469277797006243,6,0.36589888586732056,0.27775747982956045,3.600263080632886,supported
motorbike-1,500897933:3:r,60,motorbike,10.78151695,106.67473115,"[[10.7815756,106.6746059],[10.7814583,106.6748564]]",4.364982918940769,2022-02-28T06:00:00,2022-02-28T06:04:57.282402272,2022-02-28T06:04:59.464893731,2022-02-28T07:00:00,2022-02-28T06:05:01.647385191,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3300.535106,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",28.734378921826774,idw,1.0,5,1.5391152743969847,1.672378165920972,6,0.37239479757360383,0.27842953631224315,3.5915729819646574,supported
motorbike-1,500897933:2:r,61,motorbike,10.781369600000001,106.67500824999999,"[[10.7814583,106.6748564],[10.7812809,106.6751601]]",5.557764326500566,2022-02-28T06:00:00,2022-02-28T06:05:01.647385191,2022-02-28T06:05:04.426267354,2022-02-28T07:00:00,2022-02-28T06:05:07.205149517,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3295.573732,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",28.570306678658028,idw,1.0,5,1.5049289294686736,1.7015349346666406,6,0.3799851604345402,0.27948744011480037,3.577978314836784,supported
motorbike-1,500897933:1:r,62,motorbike,10.7812525,106.67520855000001,"[[10.7812809,106.6751601],[10.7812241,106.675257]]",1.7749094265530578,2022-02-28T06:00:00,2022-02-28T06:05:07.205149517,2022-02-28T06:05:08.092604230,2022-02-28T07:00:00,2022-02-28T06:05:08.980058944,2022-02-28T06:00:00,1,ceiling_to_next_hour_no_interpolation,False,3291.907395,2022-02-28T07:00:00,oracle_observed,"{""1"":25.08333333,""2"":50.37666667,""3"":52.32333333,""4"":35.202,""5"":13.78333333,""6"":33.305}",28.447466491545796,idw,1.0,5,1.4797915194600555,1.7226719328430842,6,0.38562954871920396,0.28046630511918974,3.565490690851545,supported
