scenario_id,mode,delta_time_allowed_minutes,epsilon_internal,maximum_feasible_time_minutes,route_id,rank,route_type,travel_time_minutes,additional_time_vs_fastest_minutes,distance_m,predicted_exposure_index,predicted_exposure_reduction_vs_fastest,oracle_exposure_index,oracle_exposure_reduction_vs_fastest,segment_count,edge_jaccard_with_fastest,edge_difference_fraction_from_fastest,available_feasible_alternatives,requested_alternative_count,fewer_than_requested_alternatives
od_01,walking,1.0,0.02499627070110063,41.00596776846269,walking-8,2,AIRPATH alternative,40.04640202946059,0.040434260997898264,3337.200169121715,1039.3879739437734,-1.0429823534468596,1281.6627742031692,-1.258445900348761,114,0.9565217391304348,0.04347826086956519,2,3,True
od_01,walking,2.0,0.04999254140220126,42.00596776846269,walking-1,0,fastest,40.00596776846269,0.0,3333.8306473718903,1038.3449915903266,0.0,1280.4043283028204,0.0,111,1.0,0.0,3,3,False
od_01,walking,2.0,0.04999254140220126,42.00596776846269,walking-7,1,AIRPATH alternative,40.01852674613926,0.012558977676569327,3334.877228844938,1038.6694292986172,-0.3244377082905885,1280.8036211197395,-0.39929281691911456,111,0.9473684210526315,0.052631578947368474,3,3,False
od_01,walking,2.0,0.04999254140220126,42.00596776846269,walking-8,2,AIRPATH alternative,40.04640202946059,0.040434260997898264,3337.200169121715,1039.3879739437734,-1.0429823534468596,1281.6627742031692,-1.258445900348761,114,0.9565217391304348,0.04347826086956519,3,3,False
od_01,walking,2.0,0.04999254140220126,42.00596776846269,walking-2,3,AIRPATH alternative,41.55388342954054,1.5479156610778517,3462.8236191283786,1082.0985558726827,-43.75356428235614,1338.0800561695849,-57.67572786676442,105,0.014084507042253521,0.9859154929577465,3,3,False
od_01,walking,3.0,0.07498881210330188,43.00596776846269,walking-1,0,fastest,40.00596776846269,0.0,3333.8306473718903,1038.3449915903266,0.0,1280.4043283028204,0.0,111,1.0,0.0,3,3,False
od_01,walking,3.0,0.07498881210330188,43.00596776846269,walking-7,1,AIRPATH alternative,40.01852674613926,0.012558977676569327,3334.877228844938,1038.6694292986172,-0.3244377082905885,1280.8036211197395,-0.39929281691911456,111,0.9473684210526315,0.052631578947368474,3,3,False
od_01,walking,3.0,0.07498881210330188,43.00596776846269,walking-8,2,AIRPATH alternative,40.04640202946059,0.040434260997898264,3337.200169121715,1039.3879739437734,-1.0429823534468596,1281.6627742031692,-1.258445900348761,114,0.9565217391304348,0.04347826086956519,3,3,False
od_01,walking,3.0,0.07498881210330188,43.00596776846269,walking-2,3,AIRPATH alternative,41.55388342954054,1.5479156610778517,3462.8236191283786,1082.0985558726827,-43.75356428235614,1338.0800561695849,-57.67572786676442,105,0.014084507042253521,0.9859154929577465,3,3,False
od_01,walking,5.0,0.12498135350550314,45.00596776846269,walking-1,0,fastest,40.00596776846269,0.0,3333.8306473718903,1038.3449915903266,0.0,1280.4043283028204,0.0,111,1.0,0.0,3,3,False
od_01,walking,5.0,0.12498135350550314,45.00596776846269,walking-7,1,AIRPATH alternative,40.01852674613926,0.012558977676569327,3334.877228844938,1038.6694292986172,-0.3244377082905885,1280.8036211197395,-0.39929281691911456,111,0.9473684210526315,0.052631578947368474,3,3,False
od_01,walking,5.0,0.12498135350550314,45.00596776846269,walking-8,2,AIRPATH alternative,40.04640202946059,0.040434260997898264,3337.200169121715,1039.3879739437734,-1.0429823534468596,1281.6627742031692,-1.258445900348761,114,0.9565217391304348,0.04347826086956519,3,3,False
od_01,walking,5.0,0.12498135350550314,45.00596776846269,walking-2,3,AIRPATH alternative,41.55388342954054,1.5479156610778517,3462.8236191283786,1082.0985558726827,-43.75356428235614,1338.0800561695849,-57.67572786676442,105,0.014084507042253521,0.9859154929577465,3,3,False
od_01,walking,10.0,0.24996270701100629,50.00596776846269,walking-1,0,fastest,40.00596776846269,0.0,3333.8306473718903,1038.3449915903266,0.0,1280.4043283028204,0.0,111,1.0,0.0,5,3,False
od_01,walking,10.0,0.24996270701100629,50.00596776846269,walking-7,1,AIRPATH alternative,40.01852674613926,0.012558977676569327,3334.877228844938,1038.6694292986172,-0.3244377082905885,1280.8036211197395,-0.39929281691911456,111,0.9473684210526315,0.052631578947368474,5,3,False
od_01,walking,10.0,0.24996270701100629,50.00596776846269,walking-8,2,AIRPATH alternative,40.04640202946059,0.040434260997898264,3337.200169121715,1039.3879739437734,-1.0429823534468596,1281.6627742031692,-1.258445900348761,114,0.9565217391304348,0.04347826086956519,5,3,False
od_01,walking,10.0,0.24996270701100629,50.00596776846269,walking-2,3,AIRPATH alternative,41.55388342954054,1.5479156610778517,3462.8236191283786,1082.0985558726827,-43.75356428235614,1338.0800561695849,-57.67572786676442,105,0.014084507042253521,0.9859154929577465,5,3,False
od_02,motorbike,0.0,0.0,9.67481945603514,motorbike-1,0,fastest,9.67481945603514,0.0,4031.1747733479747,259.8268956128702,0.0,380.0621783417512,0.0,136,1.0,0.0,0,3,True
od_02,motorbike,1.0,0.10336110193520989,10.67481945603514,motorbike-1,0,fastest,9.67481945603514,0.0,4031.1747733479747,259.8268956128702,0.0,380.0621783417512,0.0,136,1.0,0.0,2,3,True
od_02,motorbike,1.0,0.10336110193520989,10.67481945603514,motorbike-2,1,AIRPATH alternative,10.031196680964728,0.356377224929588,4179.665283735303,265.98534918872014,-6.158453575849933,380.3315013642348,-0.2693230224836043,132,0.03076923076923077,0.9692307692307692,2,3,True
od_02,motorbike,1.0,0.10336110193520989,10.67481945603514,motorbike-3,2,AIRPATH alternative,10.094824986450568,0.42000553041542865,4206.177077687737,270.11587051941615,-10.288974906545945,392.62354965045955,-12.561371308708374,116,0.05,0.95,2,3,True
od_02,motorbike,2.0,0.20672220387041979,11.67481945603514,motorbike-1,0,fastest,9.67481945603514,0.0,4031.1747733479747,259.8268956128702,0.0,380.0621783417512,0.0,136,1.0,0.0,4,3,False
od_02,motorbike,2.0,0.20672220387041979,11.67481945603514,motorbike-2,1,AIRPATH alternative,10.031196680964728,0.356377224929588,4179.665283735303,265.98534918872014,-6.158453575849933,380.3315013642348,-0.2693230224836043,132,0.03076923076923077,0.9692307692307692,4,3,False
od_02,motorbike,2.0,0.20672220387041979,11.67481945603514,motorbike-3,2,AIRPATH alternative,10.094824986450568,0.42000553041542865,4206.177077687737,270.11587051941615,-10.288974906545945,392.62354965045955,-12.561371308708374,116,0.05,0.95,4,3,False
od_02,motorbike,2.0,0.20672220387041979,11.67481945603514,motorbike-4,3,AIRPATH alternative,11.190847082150698,1.5160276261155587,4662.852950896125,297.08905132263067,-37.262155709760464,427.5111930297252,-47.449014687974,153,0.01048951048951049,0.9895104895104895,4,3,False
od_02,motorbike,3.0,0.3100833058056297,12.67481945603514,motorbike-1,0,fastest,9.67481945603514,0.0,4031.1747733479747,259.8268956128702,0.0,380.0621783417512,0.0,136,1.0,0.0,5,3,False
od_02,motorbike,3.0,0.3100833058056297,12.67481945603514,motorbike-2,1,AIRPATH alternative,10.031196680964728,0.356377224929588,4179.665283735303,265.98534918872014,-6.158453575849933,380.3315013642348,-0.2693230224836043,132,0.03076923076923077,0.9692307692307692,5,3,False
od_02,motorbike,3.0,0.3100833058056297,12.67481945603514,motorbike-3,2,AIRPATH alternative,10.094824986450568,0.42000553041542865,4206.177077687737,270.11587051941615,-10.288974906545945,392.62354965045955,-12.561371308708374,116,0.05,0.95,5,3,False
od_02,motorbike,3.0,0.3100833058056297,12.67481945603514,motorbike-4,3,AIRPATH alternative,11.190847082150698,1.5160276261155587,4662.852950896125,297.08905132263067,-37.262155709760464,427.5111930297252,-47.449014687974,153,0.01048951048951049,0.9895104895104895,5,3,False
od_02,motorbike,5.0,0.5168055096760494,14.67481945603514,motorbike-1,0,fastest,9.67481945603514,0.0,4031.1747733479747,259.8268956128702,0.0,380.0621783417512,0.0,136,1.0,0.0,6,3,False
od_02,motorbike,5.0,0.5168055096760494,14.67481945603514,motorbike-2,1,AIRPATH alternative,10.031196680964728,0.356377224929588,4179.665283735303,265.98534918872014,-6.158453575849933,380.3315013642348,-0.2693230224836043,132,0.03076923076923077,0.9692307692307692,6,3,False
od_02,motorbike,5.0,0.5168055096760494,14.67481945603514,motorbike-3,2,AIRPATH alternative,10.094824986450568,0.42000553041542865,4206.177077687737,270.11587051941615,-10.288974906545945,392.62354965045955,-12.561371308708374,116,0.05,0.95,6,3,False
od_02,motorbike,5.0,0.5168055096760494,14.67481945603514,motorbike-4,3,AIRPATH alternative,11.190847082150698,1.5160276261155587,4662.852950896125,297.08905132263067,-37.262155709760464,427.5111930297252,-47.449014687974,153,0.01048951048951049,0.9895104895104895,6,3,False
