scenario_id,mode,delta_time_allowed_minutes,epsilon_internal,fastest_time_minutes,maximum_feasible_time_minutes,route_id,travel_time_minutes,is_feasible
od_07,walking,5.0,0.1384238553731245,36.12094162904502,41.12094162904502,walking-3,46.42448191334041,False
od_07,walking,5.0,0.1384238553731245,36.12094162904502,41.12094162904502,walking-4,48.14449910314382,False
od_07,walking,5.0,0.1384238553731245,36.12094162904502,41.12094162904502,walking-5,47.555713556179924,False
od_07,walking,5.0,0.1384238553731245,36.12094162904502,41.12094162904502,walking-6,48.970807288638476,False
od_07,walking,5.0,0.1384238553731245,36.12094162904502,41.12094162904502,walking-7,36.1888892987428,True
od_07,walking,5.0,0.1384238553731245,36.12094162904502,41.12094162904502,walking-8,36.190284484071505,True
od_07,walking,10.0,0.276847710746249,36.12094162904502,46.12094162904502,walking-1,36.12094162904502,True
od_07,walking,10.0,0.276847710746249,36.12094162904502,46.12094162904502,walking-2,36.62525905288091,True
od_07,walking,10.0,0.276847710746249,36.12094162904502,46.12094162904502,walking-3,46.42448191334041,False
od_07,walking,10.0,0.276847710746249,36.12094162904502,46.12094162904502,walking-4,48.14449910314382,False
od_07,walking,10.0,0.276847710746249,36.12094162904502,46.12094162904502,walking-5,47.555713556179924,False
od_07,walking,10.0,0.276847710746249,36.12094162904502,46.12094162904502,walking-6,48.970807288638476,False
od_07,walking,10.0,0.276847710746249,36.12094162904502,46.12094162904502,walking-7,36.1888892987428,True
od_07,walking,10.0,0.276847710746249,36.12094162904502,46.12094162904502,walking-8,36.190284484071505,True
od_08,motorbike,0.0,0.0,16.700945583245588,16.700945583245588,motorbike-1,16.700945583245588,True
od_08,motorbike,0.0,0.0,16.700945583245588,16.700945583245588,motorbike-2,17.317315869849722,False
od_08,motorbike,0.0,0.0,16.700945583245588,16.700945583245588,motorbike-3,18.17597903134016,False
od_08,motorbike,0.0,0.0,16.700945583245588,16.700945583245588,motorbike-4,18.18066616079358,False
od_08,motorbike,0.0,0.0,16.700945583245588,16.700945583245588,motorbike-5,20.136005866791482,False
od_08,motorbike,0.0,0.0,16.700945583245588,16.700945583245588,motorbike-6,21.20359120468641,False
od_08,motorbike,0.0,0.0,16.700945583245588,16.700945583245588,motorbike-7,22.542135992919533,False
od_08,motorbike,0.0,0.0,16.700945583245588,16.700945583245588,motorbike-8,22.66069868195642,False
od_08,motorbike,1.0,0.059876849188898705,16.700945583245588,17.700945583245588,motorbike-1,16.700945583245588,True
od_08,motorbike,1.0,0.059876849188898705,16.700945583245588,17.700945583245588,motorbike-2,17.317315869849722,True
od_08,motorbike,1.0,0.059876849188898705,16.700945583245588,17.700945583245588,motorbike-3,18.17597903134016,False
od_08,motorbike,1.0,0.059876849188898705,16.700945583245588,17.700945583245588,motorbike-4,18.18066616079358,False
od_08,motorbike,1.0,0.059876849188898705,16.700945583245588,17.700945583245588,motorbike-5,20.136005866791482,False
od_08,motorbike,1.0,0.059876849188898705,16.700945583245588,17.700945583245588,motorbike-6,21.20359120468641,False
od_08,motorbike,1.0,0.059876849188898705,16.700945583245588,17.700945583245588,motorbike-7,22.542135992919533,False
od_08,motorbike,1.0,0.059876849188898705,16.700945583245588,17.700945583245588,motorbike-8,22.66069868195642,False
od_08,motorbike,2.0,0.11975369837779741,16.700945583245588,18.700945583245588,motorbike-1,16.700945583245588,True
od_08,motorbike,2.0,0.11975369837779741,16.700945583245588,18.700945583245588,motorbike-2,17.317315869849722,True
od_08,motorbike,2.0,0.11975369837779741,16.700945583245588,18.700945583245588,motorbike-3,18.17597903134016,True
od_08,motorbike,2.0,0.11975369837779741,16.700945583245588,18.700945583245588,motorbike-4,18.18066616079358,True
od_08,motorbike,2.0,0.11975369837779741,16.700945583245588,18.700945583245588,motorbike-5,20.136005866791482,False
od_08,motorbike,2.0,0.11975369837779741,16.700945583245588,18.700945583245588,motorbike-6,21.20359120468641,False
od_08,motorbike,2.0,0.11975369837779741,16.700945583245588,18.700945583245588,motorbike-7,22.542135992919533,False
od_08,motorbike,2.0,0.11975369837779741,16.700945583245588,18.700945583245588,motorbike-8,22.66069868195642,False
od_08,motorbike,3.0,0.1796305475666961,16.700945583245588,19.700945583245588,motorbike-1,16.700945583245588,True
od_08,motorbike,3.0,0.1796305475666961,16.700945583245588,19.700945583245588,motorbike-2,17.317315869849722,True
od_08,motorbike,3.0,0.1796305475666961,16.700945583245588,19.700945583245588,motorbike-3,18.17597903134016,True
od_08,motorbike,3.0,0.1796305475666961,16.700945583245588,19.700945583245588,motorbike-4,18.18066616079358,True
od_08,motorbike,3.0,0.1796305475666961,16.700945583245588,19.700945583245588,motorbike-5,20.136005866791482,False
od_08,motorbike,3.0,0.1796305475666961,16.700945583245588,19.700945583245588,motorbike-6,21.20359120468641,False
od_08,motorbike,3.0,0.1796305475666961,16.700945583245588,19.700945583245588,motorbike-7,22.542135992919533,False
od_08,motorbike,3.0,0.1796305475666961,16.700945583245588,19.700945583245588,motorbike-8,22.66069868195642,False
od_08,motorbike,5.0,0.29938424594449353,16.700945583245588,21.700945583245588,motorbike-1,16.700945583245588,True
od_08,motorbike,5.0,0.29938424594449353,16.700945583245588,21.700945583245588,motorbike-2,17.317315869849722,True
od_08,motorbike,5.0,0.29938424594449353,16.700945583245588,21.700945583245588,motorbike-3,18.17597903134016,True
