route_id,segment_index,edge_id,start_node,end_node,road_type,direction,mode,segment_geometry,representative_latitude,representative_longitude,segment_duration_seconds,entry_elapsed_seconds,cumulative_elapsed_seconds,entry_timestamp,target_arrival_timestamp,estimated_arrival_timestamp
walking-2,58,495852561:1:r,411918284,5063701402,primary,reverse,walking,"[[10.7825681, 106.6727592], [10.782487, 106.6729096]]",10.782527550000001,106.6728344,13.493375829992404,1301.7667454200885,1315.2601212500808,2026-08-20T08:21:41.766745420+07:00,2026-08-20T08:21:48.513433335+07:00,2026-08-20T08:21:55.260121250+07:00
walking-2,59,495852561:0:r,5063701402,11771724356,primary,reverse,walking,"[[10.782487, 106.6729096], [10.7824523, 106.672974]]",10.78246965,106.67294179999999,5.776735503007723,1315.2601212500808,1321.0368567530886,2026-08-20T08:21:55.260121250+07:00,2026-08-20T08:21:58.148489002+07:00,2026-08-20T08:22:01.036856753+07:00
walking-2,60,500897933:9:r,11771724356,366470932,primary,reverse,walking,"[[10.7824523, 106.672974], [10.7822806, 106.6732878]]",10.78236645,106.67313089999999,28.249546361288505,1321.0368567530886,1349.2864031143772,2026-08-20T08:22:01.036856753+07:00,2026-08-20T08:22:15.161629934+07:00,2026-08-20T08:22:29.286403114+07:00
walking-2,61,500897933:8:r,366470932,5063701380,primary,reverse,walking,"[[10.7822806, 106.6732878], [10.7821696, 106.6734948]]",10.7822251,106.67339129999999,18.54750207466979,1349.2864031143772,1367.833905189047,2026-08-20T08:22:29.286403114+07:00,2026-08-20T08:22:38.560154152+07:00,2026-08-20T08:22:47.833905189+07:00
walking-2,62,500897933:7:r,5063701380,411926299,primary,reverse,walking,"[[10.7821696, 106.6734948], [10.7819667, 106.6738904]]",10.78206815,106.67369260000001,35.09816307799212,1367.833905189047,1402.932068267039,2026-08-20T08:22:47.833905189+07:00,2026-08-20T08:23:05.382986728+07:00,2026-08-20T08:23:22.932068267+07:00
walking-2,63,500897933:6:r,411926299,366434259,primary,reverse,walking,"[[10.7819667, 106.6738904], [10.7817734, 106.6742377]]",10.78187005,106.67406405,31.39361698611284,1402.932068267039,1434.325685253152,2026-08-20T08:23:22.932068267+07:00,2026-08-20T08:23:38.628876760+07:00,2026-08-20T08:23:54.325685253+07:00
walking-2,64,500897933:5:r,366434259,9488493337,primary,reverse,walking,"[[10.7817734, 106.6742377], [10.7817019, 106.6743707]]",10.78173765,106.6743042,11.923964944699646,1434.325685253152,1446.2496501978517,2026-08-20T08:23:54.325685253+07:00,2026-08-20T08:24:00.287667726+07:00,2026-08-20T08:24:06.249650198+07:00
walking-2,65,500897933:4:r,9488493337,5063701284,primary,reverse,walking,"[[10.7817019, 106.6743707], [10.7815756, 106.6746059]]",10.781638749999999,106.67448830000001,21.08113659032649,1446.2496501978517,1467.330786788178,2026-08-20T08:24:06.249650198+07:00,2026-08-20T08:24:16.790218493+07:00,2026-08-20T08:24:27.330786788+07:00
walking-2,66,500897933:3:r,5063701284,411918265,primary,reverse,walking,"[[10.7815756, 106.6746059], [10.7814583, 106.6748564]]",10.78151695,106.67473115,21.82491459470385,1467.330786788178,1489.155701382882,2026-08-20T08:24:27.330786788+07:00,2026-08-20T08:24:38.243244086+07:00,2026-08-20T08:24:49.155701383+07:00
walking-2,67,500897933:2:r,411918265,8366363067,primary,reverse,walking,"[[10.7814583, 106.6748564], [10.7812809, 106.6751601]]",10.781369600000001,106.67500824999999,27.788821632502835,1489.155701382882,1516.9445230153847,2026-08-20T08:24:49.155701383+07:00,2026-08-20T08:25:03.050112199+07:00,2026-08-20T08:25:16.944523015+07:00
walking-2,68,500897933:1:r,8366363067,366368374,primary,reverse,walking,"[[10.7812809, 106.6751601], [10.7812241, 106.675257]]",10.7812525,106.67520855000001,8.87454713276529,1516.9445230153847,1525.8190701481499,2026-08-20T08:25:16.944523015+07:00,2026-08-20T08:25:21.381796582+07:00,2026-08-20T08:25:25.819070148+07:00
walking-2,69,500897933:0:r,366368374,4918435013,primary,reverse,walking,"[[10.7812241, 106.675257], [10.7810495, 106.6755908]]",10.781136799999999,106.6754239,29.742094242832376,1525.8190701481499,1555.5611643909822,2026-08-20T08:25:25.819070148+07:00,2026-08-20T08:25:40.690117270+07:00,2026-08-20T08:25:55.561164391+07:00
walking-2,70,1255192198:0:r,4918435013,5778141550,primary,reverse,walking,"[[10.7810495, 106.6755908], [10.7809641, 106.6757488]]",10.7810068,106.6756698,14.183060662456333,1555.5611643909822,1569.7442250534384,2026-08-20T08:25:55.561164391+07:00,2026-08-20T08:26:02.652694722+07:00,2026-08-20T08:26:09.744225053+07:00
walking-2,71,496279185:1:r,5778141550,5063700700,primary,reverse,walking,"[[10.7809641, 106.6757488], [10.7808806, 106.6759049]]",10.78092235,106.67582684999999,13.978947673972476,1569.7442250534384,1583.7231727274109,2026-08-20T08:26:09.744225053+07:00,2026-08-20T08:26:16.733698890+07:00,2026-08-20T08:26:23.723172727+07:00
walking-2,72,496279185:0:r,5063700700,4879876935,primary,reverse,walking,"[[10.7808806, 106.6759049], [10.7808527, 106.6759568]]",10.78086665,106.67593085,4.653002962790118,1583.7231727274109,1588.376175690201,2026-08-20T08:26:23.723172727+07:00,2026-08-20T08:26:26.049674209+07:00,2026-08-20T08:26:28.376175690+07:00
walking-2,73,1097215585:2:r,4879876935,411924698,primary,reverse,walking,"[[10.7808527, 106.6759568], [10.7807328, 106.6761789]]",10.78079275,106.67606785,19.931435684471452,1588.376175690201,1608.3076113746724,2026-08-20T08:26:28.376175690+07:00,2026-08-20T08:26:38.341893532+07:00,2026-08-20T08:26:48.307611375+07:00
walking-2,74,1097215585:1:r,411924698,5063700697,primary,reverse,walking,"[[10.7807328, 106.6761789], [10.780635, 106.676358]]",10.7806839,106.67626845,16.11570568053628,1608.3076113746724,1624.4233170552088,2026-08-20T08:26:48.307611375+07:00,2026-08-20T08:26:56.365464215+07:00,2026-08-20T08:27:04.423317055+07:00
walking-2,75,1097215585:0:r,5063700697,10046834524,primary,reverse,walking,"[[10.780635, 106.676358], [10.7804881, 106.6766554]]",10.78056155,106.6765067,26.180122940572904,1624.4233170552088,1650.6034399957816,2026-08-20T08:27:04.423317055+07:00,2026-08-20T08:27:17.513378525+07:00,2026-08-20T08:27:30.603439996+07:00
walking-2,76,1097215590:3:r,10046834524,10046834529,primary,reverse,walking,"[[10.7804881, 106.6766554], [10.7804852, 106.6766819]]",10.78048665,106.67666865000001,2.097050295574779,1650.6034399957816,1652.7004902913563,2026-08-20T08:27:30.603439996+07:00,2026-08-20T08:27:31.651965144+07:00,2026-08-20T08:27:32.700490291+07:00
walking-2,77,1097215590:2:r,10046834529,10972385529,primary,reverse,walking,"[[10.7804852, 106.6766819], [10.7803621, 106.6769143]]",10.78042365,106.67679810000001,20.765432626888177,1652.7004902913563,1673.4659229182446,2026-08-20T08:27:32.700490291+07:00,2026-08-20T08:27:43.083206605+07:00,2026-08-20T08:27:53.465922918+07:00
walking-2,78,1097215590:1:r,10972385529,10046834530,primary,reverse,walking,"[[10.7803621, 106.6769143], [10.7803517, 106.6769339]]",10.780356900000001,106.67692410000001,1.7519890086030239,1673.4659229182446,1675.2179119268476,2026-08-20T08:27:53.465922918+07:00,2026-08-20T08:27:54.341917423+07:00,2026-08-20T08:27:55.217911927+07:00
walking-2,79,1097215590:0:r,10046834530,10046834527,primary,reverse,walking,"[[10.7803517, 106.6769339], [10.78033, 106.6769507]]",10.78034085,106.67694230000001,2.182665512959513,1675.2179119268476,1677.4005774398072,2026-08-20T08:27:55.217911927+07:00,2026-08-20T08:27:56.309244683+07:00,2026-08-20T08:27:57.400577440+07:00
walking-2,80,1097215589:1:r,10046834527,5778164496,primary,reverse,walking,"[[10.78033, 106.6769507], [10.7802644, 106.6770737]]",10.7802972,106.67701220000001,11.00738645737114,1677.4005774398072,1688.4079638971784,2026-08-20T08:27:57.400577440+07:00,2026-08-20T08:28:02.904270668+07:00,2026-08-20T08:28:08.407963897+07:00
walking-2,81,1097215589:0:r,5778164496,10046800715,primary,reverse,walking,"[[10.7802644, 106.6770737], [10.7802412, 106.6771159]]",10.7802528,106.67709479999999,3.8033161189241897,1688.4079638971784,1692.2112800161026,2026-08-20T08:28:08.407963897+07:00,2026-08-20T08:28:10.309621957+07:00,2026-08-20T08:28:12.211280016+07:00
walking-2,82,1193672266:3:r,10046800715,10046800716,primary,reverse,walking,"[[10.7802412, 106.6771159], [10.7802475, 106.677146]]",10.78024435,106.67713094999999,2.420426782615294,1692.2112800161026,1694.631706798718,2026-08-20T08:28:12.211280016+07:00,2026-08-20T08:28:13.421493407+07:00,2026-08-20T08:28:14.631706799+07:00
walking-2,83,1193672266:2:r,10046800716,8366389872,primary,reverse,walking,"[[10.7802475, 106.677146], [10.7802025, 106.6772351]]",10.780225,106.67719055,7.879377722565324,1694.631706798718,1702.5110845212832,2026-08-20T08:28:14.631706799+07:00,2026-08-20T08:28:18.571395660+07:00,2026-08-20T08:28:22.511084521+07:00
walking-2,84,1193672266:1:r,8366389872,10046834517,primary,reverse,walking,"[[10.7802025, 106.6772351], [10.7800209, 106.6775952]]",10.780111699999999,106.67741515,31.8348924617854,1702.5110845212832,1734.3459769830686,2026-08-20T08:28:22.511084521+07:00,2026-08-20T08:28:38.428530752+07:00,2026-08-20T08:28:54.345976983+07:00
walking-2,85,1193672266:0:r,10046834517,10046834518,primary,reverse,walking,"[[10.7800209, 106.6775952], [10.779754, 106.6781027]]",10.77988745,106.67784895,45.27359496958059,1734.3459769830686,1779.6195719526493,2026-08-20T08:28:54.345976983+07:00,2026-08-20T08:29:16.982774468+07:00,2026-08-20T08:29:39.619571953+07:00
walking-2,86,1097215586:1:r,10046834518,11242742187,primary,reverse,walking,"[[10.779754, 106.6781027], [10.7796653, 106.678265]]",10.779709650000001,106.67818385,14.606925082949179,1779.6195719526493,1794.2264970355984,2026-08-20T08:29:39.619571953+07:00,2026-08-20T08:29:46.923034494+07:00,2026-08-20T08:29:54.226497036+07:00
walking-2,87,1097215586:0:r,11242742187,10046834521,primary,reverse,walking,"[[10.7796653, 106.678265], [10.7795613, 106.6784453]]",10.7796133,106.67835515,16.443983040142005,1794.2264970355984,1810.6704800757404,2026-08-20T08:29:54.226497036+07:00,2026-08-20T08:30:02.448488556+07:00,2026-08-20T08:30:10.670480076+07:00
walking-2,88,1486139603:0:r,10046834521,13623759833,primary,reverse,walking,"[[10.7795613, 106.6784453], [10.7795134, 106.6784869]]",10.77953735,106.67846610000001,5.040906964332247,1810.6704800757404,1815.7113870400726,2026-08-20T08:30:10.670480076+07:00,2026-08-20T08:30:13.190933558+07:00,2026-08-20T08:30:15.711387040+07:00
walking-2,89,1486139601:0:r,13623759833,2690659614,primary,reverse,walking,"[[10.7795134, 106.6784869], [10.7794286, 106.678638]]",10.779471000000001,106.67856245,13.68626788230784,1815.7113870400726,1829.3976549223805,2026-08-20T08:30:15.711387040+07:00,2026-08-20T08:30:22.554520981+07:00,2026-08-20T08:30:29.397654922+07:00
walking-2,90,1158093921:0:f,2690659614,13475788560,tertiary,forward,walking,"[[10.7794286, 106.678638], [10.7800321, 106.6791969]]",10.77973035,106.67891745,65.31943670573489,1829.3976549223805,1894.7170916281154,2026-08-20T08:30:29.397654922+07:00,2026-08-20T08:31:02.057373275+07:00,2026-08-20T08:31:34.717091628+07:00
walking-2,91,1158093921:1:f,13475788560,13202259511,tertiary,forward,walking,"[[10.7800321, 106.6791969], [10.7800789, 106.6792402]]",10.7800555,106.67921855,5.063176379038127,1894.7170916281154,1899.7802680071536,2026-08-20T08:31:34.717091628+07:00,2026-08-20T08:31:37.248679818+07:00,2026-08-20T08:31:39.780268007+07:00
walking-2,92,1158093921:2:f,13202259511,13441558879,tertiary,forward,walking,"[[10.7800789, 106.6792402], [10.7803411, 106.679483]]",10.78021,106.6793616,28.37782046798715,1899.7802680071536,1928.1580884751409,2026-08-20T08:31:39.780268007+07:00,2026-08-20T08:31:53.969178241+07:00,2026-08-20T08:32:08.158088475+07:00
walking-2,93,1158093921:3:f,13441558879,5778872974,tertiary,forward,walking,"[[10.7803411, 106.679483], [10.7803745, 106.6795139]]",10.7803578,106.67949845000001,3.6133488152871673,1928.1580884751409,1931.771437290428,2026-08-20T08:32:08.158088475+07:00,2026-08-20T08:32:09.964762883+07:00,2026-08-20T08:32:11.771437290+07:00
walking-2,94,1176186457:0:f,5778872974,13441558878,tertiary,forward,walking,"[[10.7803745, 106.6795139], [10.780407, 106.6795459]]",10.78039075,106.6795299,3.6199585965494925,1931.771437290428,1935.3913958869773,2026-08-20T08:32:11.771437290+07:00,2026-08-20T08:32:13.581416589+07:00,2026-08-20T08:32:15.391395887+07:00
walking-2,95,1176186457:1:f,13441558878,12067818219,tertiary,forward,walking,"[[10.780407, 106.6795459], [10.7804234, 106.6795621]]",10.7804152,106.679554,1.829549221001255,1935.3913958869773,1937.2209451079787,2026-08-20T08:32:15.391395887+07:00,2026-08-20T08:32:16.306170497+07:00,2026-08-20T08:32:17.220945108+07:00
walking-2,96,1176186457:2:f,12067818219,5778164492,tertiary,forward,walking,"[[10.7804234, 106.6795621], [10.7805301, 106.6796675]]",10.78047675,106.6796148,11.90329133402572,1937.2209451079787,1949.1242364420043,2026-08-20T08:32:17.220945108+07:00,2026-08-20T08:32:23.172590775+07:00,2026-08-20T08:32:29.124236442+07:00
walking-2,97,1176186457:3:f,5778164492,411917856,tertiary,forward,walking,"[[10.7805301, 106.6796675], [10.7807539, 106.6798779]]",10.780642,106.6797727,24.38964921600754,1949.1242364420043,1973.5138856580118,2026-08-20T08:32:29.124236442+07:00,2026-08-20T08:32:41.319061050+07:00,2026-08-20T08:32:53.513885657+07:00
walking-2,98,1177449718:0:f,411917856,11050300613,tertiary,forward,walking,"[[10.7807539, 106.6798779], [10.7805838, 106.6801291]]",10.780668850000001,106.6800035,23.995132715376197,1973.5138856580118,1997.509018373388,2026-08-20T08:32:53.513885657+07:00,2026-08-20T08:33:05.511452016+07:00,2026-08-20T08:33:17.509018372+07:00
walking-2,99,1177449718:1:f,11050300613,9218211174,tertiary,forward,walking,"[[10.7805838, 106.6801291], [10.7804449, 106.6803593]]",10.78051435,106.6802442,21.247151807407477,1997.509018373388,2018.7561701807954,2026-08-20T08:33:17.509018372+07:00,2026-08-20T08:33:28.132594277+07:00,2026-08-20T08:33:38.756170181+07:00
walking-2,100,1177449718:2:f,9218211174,10028966994,tertiary,forward,walking,"[[10.7804449, 106.6803593], [10.7802469, 106.6806875]]",10.7803459,106.6805234,30.291089647674255,2018.7561701807954,2049.0472598284696,2026-08-20T08:33:38.756170181+07:00,2026-08-20T08:33:53.901715005+07:00,2026-08-20T08:34:09.047259828+07:00
walking-2,101,1177449718:3:f,10028966994,6702164762,tertiary,forward,walking,"[[10.7802469, 106.6806875], [10.7801795, 106.6807992]]",10.780213199999999,106.68074335,10.309831655801363,2049.0472598284696,2059.3570914842708,2026-08-20T08:34:09.047259828+07:00,2026-08-20T08:34:14.202175656+07:00,2026-08-20T08:34:19.357091484+07:00
walking-2,102,1177449718:4:f,6702164762,411926137,tertiary,forward,walking,"[[10.7801795, 106.6807992], [10.7801372, 106.6808694]]",10.78015835,106.6808343,6.476948206882794,2059.3570914842708,2065.8340396911535,2026-08-20T08:34:19.357091484+07:00,2026-08-20T08:34:22.595565588+07:00,2026-08-20T08:34:25.834039691+07:00
walking-2,103,319309752:0:f,411926137,6702164758,tertiary,forward,walking,"[[10.7801372, 106.6808694], [10.780105, 106.6809283]]",10.7801211,106.68089885,5.301358228019439,2065.8340396911535,2071.135397919173,2026-08-20T08:34:25.834039691+07:00,2026-08-20T08:34:28.484718805+07:00,2026-08-20T08:34:31.135397919+07:00
walking-2,104,319309752:1:f,6702164758,9333624312,tertiary,forward,walking,"[[10.780105, 106.6809283], [10.7800801, 106.6809739]]",10.780092549999999,106.6809511,4.103147858439347,2071.135397919173,2075.2385457776127,2026-08-20T08:34:31.135397919+07:00,2026-08-20T08:34:33.186971848+07:00,2026-08-20T08:34:35.238545778+07:00
walking-2,105,319309752:2:f,9333624312,411918501,tertiary,forward,walking,"[[10.7800801, 106.6809739], [10.7798105, 106.6814676]]",10.7799453,106.68122075,44.424328090335464,2075.2385457776127,2119.6628738679483,2026-08-20T08:34:35.238545778+07:00,2026-08-20T08:34:57.450709823+07:00,2026-08-20T08:35:19.662873868+07:00
walking-2,106,319309752:3:f,411918501,6573748228,tertiary,forward,walking,"[[10.7798105, 106.6814676], [10.7794251, 106.6821552]]",10.7796178,106.6818114,62.26151857033467,2119.6628738679483,2181.924392438283,2026-08-20T08:35:19.662873868+07:00,2026-08-20T08:35:50.793633153+07:00,2026-08-20T08:36:21.924392438+07:00
walking-2,107,1177449289:0:f,6573748228,8841272238,tertiary,forward,walking,"[[10.7794251, 106.6821552], [10.7793768, 106.6822392]]",10.77940095,106.68219719999999,7.654916287996721,2181.924392438283,2189.57930872628,2026-08-20T08:36:21.924392438+07:00,2026-08-20T08:36:25.751850582+07:00,2026-08-20T08:36:29.579308726+07:00
walking-2,108,1177449289:1:f,8841272238,13943884058,tertiary,forward,walking,"[[10.7793768, 106.6822392], [10.7789872, 106.6829163]]",10.779181999999999,106.68257775000001,61.71494776592845,2189.57930872628,2251.2942564922087,2026-08-20T08:36:29.579308726+07:00,2026-08-20T08:37:00.436782609+07:00,2026-08-20T08:37:31.294256492+07:00
walking-2,109,1177449289:2:f,13943884058,12923547872,tertiary,forward,walking,"[[10.7789872, 106.6829163], [10.7789461, 106.6829877]]",10.778966650000001,106.682952,6.5085065116300616,2251.2942564922087,2257.8027630038387,2026-08-20T08:37:31.294256492+07:00,2026-08-20T08:37:34.548509748+07:00,2026-08-20T08:37:37.802763004+07:00
walking-2,110,1177449289:3:f,12923547872,6702164754,tertiary,forward,walking,"[[10.7789461, 106.6829877], [10.7789334, 106.6830098]]",10.77893975,106.68299875,2.0136710667886644,2257.8027630038387,2259.816434070627,2026-08-20T08:37:37.802763004+07:00,2026-08-20T08:37:38.809598537+07:00,2026-08-20T08:37:39.816434071+07:00
walking-2,111,1177449289:4:f,6702164754,411926052,tertiary,forward,walking,"[[10.7789334, 106.6830098], [10.7789053, 106.6830576]]",10.778919349999999,106.6830337,4.381095543757483,2259.816434070627,2264.1975296143846,2026-08-20T08:37:39.816434071+07:00,2026-08-20T08:37:42.006981843+07:00,2026-08-20T08:37:44.197529614+07:00
walking-2,112,1180975825:0:f,411926052,6702164760,tertiary,forward,walking,"[[10.7789053, 106.6830576], [10.7788503, 106.6831545]]",10.7788778,106.68310604999999,8.801625990373804,2264.1975296143846,2272.9991556047585,2026-08-20T08:37:44.197529614+07:00,2026-08-20T08:37:48.598342610+07:00,2026-08-20T08:37:52.999155605+07:00
walking-2,113,1180975825:1:f,6702164760,12923547869,tertiary,forward,walking,"[[10.7788503, 106.6831545], [10.7788436, 106.6831662]]",10.77884695,106.68316035000001,1.0651114601759353,2272.9991556047585,2274.0642670649345,2026-08-20T08:37:52.999155605+07:00,2026-08-20T08:37:53.531711335+07:00,2026-08-20T08:37:54.064267065+07:00
walking-2,114,1180975825:2:f,12923547869,12923547871,tertiary,forward,walking,"[[10.7788436, 106.6831662], [10.7788378, 106.6831764]]",10.7788407,106.6831713,0.9269089299619121,2274.0642670649345,2274.9911759948964,2026-08-20T08:37:54.064267065+07:00,2026-08-20T08:37:54.527721530+07:00,2026-08-20T08:37:54.991175995+07:00
walking-2,115,1180975825:3:f,12923547871,411926172,tertiary,forward,walking,"[[10.7788378, 106.6831764], [10.7783866, 106.6839633]]",10.7786122,106.68356985,71.65909438540541,2274.9911759948964,2346.6502703803017,2026-08-20T08:37:54.991175995+07:00,2026-08-20T08:38:30.820723188+07:00,2026-08-20T08:39:06.650270380+07:00
walking-2,116,700026885:0:f,411926172,4932267125,tertiary,forward,walking,"[[10.7783866, 106.6839633], [10.7782467, 106.6842069]]",10.77831665,106.6840851,22.19244463154661,2346.6502703803017,2368.842715011848,2026-08-20T08:39:06.650270380+07:00,2026-08-20T08:39:17.746492696+07:00,2026-08-20T08:39:28.842715012+07:00
walking-2,117,700026885:1:f,4932267125,3081520486,tertiary,forward,walking,"[[10.7782467, 106.6842069], [10.7781194, 106.6844284]]",10.778183049999999,106.68431765,20.182818836647968,2368.842715011848,2389.0255338484963,2026-08-20T08:39:28.842715012+07:00,2026-08-20T08:39:38.934124430+07:00,2026-08-20T08:39:49.025533848+07:00
walking-2,118,700026885:2:f,3081520486,3257247348,tertiary,forward,walking,"[[10.7781194, 106.6844284], [10.7778559, 106.6848872]]",10.77798765,106.6846578,41.79803818015592,2389.0255338484963,2430.823572028652,2026-08-20T08:39:49.025533848+07:00,2026-08-20T08:40:09.924552939+07:00,2026-08-20T08:40:30.823572029+07:00
walking-2,119,700026885:3:f,3257247348,411926049,tertiary,forward,walking,"[[10.7778559, 106.6848872], [10.7774209, 106.6853982]]",10.7776384,106.6851427,53.17937560207352,2430.823572028652,2484.0029476307254,2026-08-20T08:40:30.823572029+07:00,2026-08-20T08:40:57.413259830+07:00,2026-08-20T08:41:24.002947631+07:00
walking-2,120,700026885:4:f,411926049,3257259160,tertiary,forward,walking,"[[10.7774209, 106.6853982], [10.7767966, 106.6861495]]",10.77710875,106.68577385,77.39267769478117,2484.0029476307254,2561.3956253255064,2026-08-20T08:41:24.002947631+07:00,2026-08-20T08:42:02.699286478+07:00,2026-08-20T08:42:41.395625326+07:00
walking-2,121,700026885:5:f,3257259160,411926050,tertiary,forward,walking,"[[10.7767966, 106.6861495], [10.7765016, 106.686457]]",10.7766491,106.68630325000001,33.803662820130775,2561.3956253255064,2595.199288145637,2026-08-20T08:42:41.395625326+07:00,2026-08-20T08:42:58.297456736+07:00,2026-08-20T08:43:15.199288146+07:00
walking-2,122,700026885:6:f,411926050,2520636900,tertiary,forward,walking,"[[10.7765016, 106.686457], [10.7764232, 106.6865384]]",10.7764624,106.6864977,8.965653176662428,2595.199288145637,2604.1649413222995,2026-08-20T08:43:15.199288146+07:00,2026-08-20T08:43:19.682114734+07:00,2026-08-20T08:43:24.164941322+07:00
walking-2,123,244791434:0:f,2520636900,2520636903,service,forward,walking,"[[10.7764232, 106.6865384], [10.7765181, 106.6866254]]",10.77647065,106.6865819,10.22469285129805,2604.1649413222995,2614.3896341735976,2026-08-20T08:43:24.164941322+07:00,2026-08-20T08:43:29.277287748+07:00,2026-08-20T08:43:34.389634174+07:00
walking-2,124,244791434:1:f,2520636903,2520636901,service,forward,walking,"[[10.7765181, 106.6866254], [10.7767514, 106.6868329]]",10.77663475,106.68672914999999,24.803217774371962,2614.3896341735976,2639.1928519479698,2026-08-20T08:43:34.389634174+07:00,2026-08-20T08:43:46.791243061+07:00,2026-08-20T08:43:59.192851948+07:00
walking-2,125,244791433:1:f,2520636901,2520636899,service,forward,walking,"[[10.7767514, 106.6868329], [10.7765637, 106.6870417]]",10.77665755,106.6869373,22.259755919757502,2639.1928519479698,2661.4526078677272,2026-08-20T08:43:59.192851948+07:00,2026-08-20T08:44:10.322729908+07:00,2026-08-20T08:44:21.452607868+07:00
walking-3,1,242307849:3:r,2498079018,5772557710,secondary,reverse,walking,"[[10.7802867, 106.6595074], [10.7797475, 106.6601118]]",10.780017099999998,106.65980959999999,64.2111103555191,0.0,64.2111103555191,2026-08-20T08:00:00+07:00,2026-08-20T08:00:32.105555178+07:00,2026-08-20T08:01:04.211110356+07:00
walking-3,2,242307849:2:r,5772557710,2498079024,secondary,reverse,walking,"[[10.7797475, 106.6601118], [10.7794909, 106.6603994]]",10.779619199999999,106.6602556,30.555828192950003,64.2111103555191,94.7669385484691,2026-08-20T08:01:04.211110356+07:00,2026-08-20T08:01:19.489024452+07:00,2026-08-20T08:01:34.766938548+07:00
walking-3,3,242307850:7:r,2498079024,2498079026,service,reverse,walking,"[[10.7794909, 106.6603994], [10.7795728, 106.6604817]]",10.779531850000001,106.66044055,9.213552767047887,94.7669385484691,103.98049131551699,2026-08-20T08:01:34.766938548+07:00,2026-08-20T08:01:39.373714932+07:00,2026-08-20T08:01:43.980491316+07:00
walking-3,4,242307850:6:r,2498079026,5772557711,service,reverse,walking,"[[10.7795728, 106.6604817], [10.7797695, 106.660676]]",10.77967115,106.66057885000001,21.943394380056954,103.98049131551699,125.92388569557394,2026-08-20T08:01:43.980491316+07:00,2026-08-20T08:01:54.952188506+07:00,2026-08-20T08:02:05.923885696+07:00
walking-3,5,242307850:5:r,5772557711,11306427663,service,reverse,walking,"[[10.7797695, 106.660676], [10.7799194, 106.6608431]]",10.77984445,106.66075955,17.797140448796746,125.92388569557394,143.72102614437068,2026-08-20T08:02:05.923885696+07:00,2026-08-20T08:02:14.822455920+07:00,2026-08-20T08:02:23.721026144+07:00
walking-3,6,242307850:4:r,11306427663,2498079020,service,reverse,walking,"[[10.7799194, 106.6608431], [10.7799431, 106.6608727]]",10.77993125,106.6608579,3.003280407604413,143.72102614437068,146.7243065519751,2026-08-20T08:02:23.721026144+07:00,2026-08-20T08:02:25.222666348+07:00,2026-08-20T08:02:26.724306552+07:00
walking-3,7,242307850:3:r,2498079020,366468111,service,reverse,walking,"[[10.7799431, 106.6608727], [10.7802455, 106.6608189]]",10.7800943,106.6608458,24.577248888108592,146.7243065519751,171.3015554400837,2026-08-20T08:02:26.724306552+07:00,2026-08-20T08:02:39.012930996+07:00,2026-08-20T08:02:51.301555440+07:00
walking-3,8,398666016:0:f,366468111,1349033434,residential,forward,walking,"[[10.7802455, 106.6608189], [10.7805505, 106.6617629]]",10.780398,106.6612909,78.15573009079817,171.3015554400837,249.45728553088185,2026-08-20T08:02:51.301555440+07:00,2026-08-20T08:03:30.379420485+07:00,2026-08-20T08:04:09.457285531+07:00
walking-3,9,398666016:1:f,1349033434,366412649,residential,forward,walking,"[[10.7805505, 106.6617629], [10.7808984, 106.6626235]]",10.780724450000001,106.66219319999999,73.19091460018737,249.45728553088185,322.6482001310692,2026-08-20T08:04:09.457285531+07:00,2026-08-20T08:04:46.052742831+07:00,2026-08-20T08:05:22.648200131+07:00
walking-3,10,398666016:2:f,366412649,2930534044,residential,forward,walking,"[[10.7808984, 106.6626235], [10.7812296, 106.6635205]]",10.781064,106.663072,75.36530278631888,322.6482001310692,398.01350291738805,2026-08-20T08:05:22.648200131+07:00,2026-08-20T08:06:00.330851524+07:00,2026-08-20T08:06:38.013502917+07:00
walking-3,11,398666016:3:f,2930534044,2930534045,residential,forward,walking,"[[10.7812296, 106.6635205], [10.7817919, 106.6649865]]",10.781510749999999,106.6642535,123.77387535305773,398.01350291738805,521.7873782704457,2026-08-20T08:06:38.013502917+07:00,2026-08-20T08:07:39.900440594+07:00,2026-08-20T08:08:41.787378270+07:00
walking-3,12,398666016:4:f,2930534045,366382549,residential,forward,walking,"[[10.7817919, 106.6649865], [10.7818835, 106.665204]]",10.7818377,106.66509525000001,18.61148576362753,521.7873782704457,540.3988640340733,2026-08-20T08:08:41.787378270+07:00,2026-08-20T08:08:51.093121152+07:00,2026-08-20T08:09:00.398864034+07:00
walking-3,13,32579174:8:f,366382549,366457844,residential,forward,walking,"[[10.7818835, 106.665204], [10.7815821, 106.6657795]]",10.7817328,106.66549175,51.29195726692396,540.3988640340733,591.6908213009973,2026-08-20T08:09:00.398864034+07:00,2026-08-20T08:09:26.044842668+07:00,2026-08-20T08:09:51.690821301+07:00
walking-3,14,32579174:9:f,366457844,2930534054,residential,forward,walking,"[[10.7815821, 106.6657795], [10.7814678, 106.6659784]]",10.78152495,106.66587895,18.122923604608644,591.6908213009973,609.813744905606,2026-08-20T08:09:51.690821301+07:00,2026-08-20T08:10:00.752283103+07:00,2026-08-20T08:10:09.813744906+07:00
