perturbation_scale,departure_time,scenario_id,mode,delta_time_allowed_minutes,top1_agreement,top3_overlap_count,top3_overlap_fraction,selected_travel_time_difference_minutes,selected_predicted_exposure_difference,selected_oracle_exposure_difference,baseline_decision_regret,perturbed_decision_regret,decision_regret_difference
1.0,2022-02-27T12:00:00,od_21,motorbike,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_21,motorbike,1.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_21,motorbike,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_21,motorbike,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_21,motorbike,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_21,motorbike,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_21,walking,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_21,walking,1.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_21,walking,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_21,walking,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_21,walking,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_21,walking,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_22,motorbike,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_22,motorbike,1.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_22,motorbike,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_22,motorbike,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_22,motorbike,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_22,motorbike,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_22,walking,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_22,walking,1.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_22,walking,2.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_22,walking,3.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_22,walking,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_22,walking,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_23,motorbike,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_23,motorbike,1.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_23,motorbike,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_23,motorbike,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_23,motorbike,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_23,motorbike,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_23,walking,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_23,walking,1.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_23,walking,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_23,walking,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_23,walking,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_23,walking,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_24,motorbike,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_24,motorbike,1.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_24,motorbike,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_24,motorbike,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_24,motorbike,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_24,motorbike,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_24,walking,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_24,walking,1.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_24,walking,2.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_24,walking,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_24,walking,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_24,walking,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_25,motorbike,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_25,motorbike,1.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_25,motorbike,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_25,motorbike,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_25,motorbike,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_25,motorbike,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_25,walking,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_25,walking,1.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_25,walking,2.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_25,walking,3.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_25,walking,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_25,walking,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_26,motorbike,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_26,motorbike,1.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_26,motorbike,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_26,motorbike,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_26,motorbike,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_26,motorbike,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_26,walking,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_26,walking,1.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_26,walking,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_26,walking,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_26,walking,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_26,walking,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_27,motorbike,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_27,motorbike,1.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_27,motorbike,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_27,motorbike,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_27,motorbike,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_27,motorbike,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_27,walking,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_27,walking,1.0,True,3,1.0,0.0,0.0,0.0,0.0067207635031315315,0.0067207635031315315,0.0
1.0,2022-02-27T12:00:00,od_27,walking,2.0,True,3,1.0,0.0,0.0,0.0,0.0067207635031315315,0.0067207635031315315,0.0
1.0,2022-02-27T12:00:00,od_27,walking,3.0,True,3,1.0,0.0,0.0,0.0,0.0067207635031315315,0.0067207635031315315,0.0
1.0,2022-02-27T12:00:00,od_27,walking,5.0,True,3,1.0,0.0,0.0,0.0,0.0067207635031315315,0.0067207635031315315,0.0
1.0,2022-02-27T12:00:00,od_27,walking,10.0,True,3,1.0,0.0,0.0,0.0,0.0067207635031315315,0.0067207635031315315,0.0
1.0,2022-02-27T12:00:00,od_28,motorbike,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_28,motorbike,1.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_28,motorbike,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_28,motorbike,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_28,motorbike,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_28,motorbike,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_28,walking,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_28,walking,1.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_28,walking,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_28,walking,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_28,walking,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_28,walking,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_29,motorbike,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_29,motorbike,1.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_29,motorbike,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_29,motorbike,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_29,motorbike,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_29,motorbike,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_29,walking,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_29,walking,1.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_29,walking,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_29,walking,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_29,walking,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_29,walking,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_30,motorbike,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_30,motorbike,1.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_30,motorbike,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_30,motorbike,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_30,motorbike,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_30,motorbike,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_30,walking,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_30,walking,1.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_30,walking,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_30,walking,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_30,walking,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T12:00:00,od_30,walking,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_01,motorbike,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_01,motorbike,1.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_01,motorbike,2.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_01,motorbike,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_01,motorbike,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_01,motorbike,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_01,walking,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_01,walking,1.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_01,walking,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_01,walking,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_01,walking,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_01,walking,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_02,motorbike,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_02,motorbike,1.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_02,motorbike,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_02,motorbike,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_02,motorbike,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_02,motorbike,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_02,walking,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_02,walking,1.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_02,walking,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_02,walking,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_02,walking,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_02,walking,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_03,motorbike,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_03,motorbike,1.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_03,motorbike,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_03,motorbike,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_03,motorbike,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_03,motorbike,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_03,walking,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_03,walking,1.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_03,walking,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_03,walking,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_03,walking,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_03,walking,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_04,motorbike,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_04,motorbike,1.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_04,motorbike,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_04,motorbike,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_04,motorbike,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_04,motorbike,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_04,walking,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_04,walking,1.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_04,walking,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_04,walking,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_04,walking,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_04,walking,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_05,motorbike,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_05,motorbike,1.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_05,motorbike,2.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_05,motorbike,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_05,motorbike,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_05,motorbike,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_05,walking,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_05,walking,1.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_05,walking,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_05,walking,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_05,walking,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_05,walking,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_06,motorbike,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_06,motorbike,1.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_06,motorbike,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_06,motorbike,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_06,motorbike,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_06,motorbike,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_06,walking,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_06,walking,1.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_06,walking,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_06,walking,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_06,walking,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_06,walking,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_07,motorbike,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_07,motorbike,1.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_07,motorbike,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_07,motorbike,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_07,motorbike,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_07,motorbike,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_07,walking,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_07,walking,1.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_07,walking,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_07,walking,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_07,walking,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_07,walking,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_08,motorbike,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_08,motorbike,1.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_08,motorbike,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_08,motorbike,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_08,motorbike,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_08,motorbike,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_08,walking,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_08,walking,1.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_08,walking,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_08,walking,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_08,walking,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_08,walking,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_09,motorbike,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_09,motorbike,1.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_09,motorbike,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_09,motorbike,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_09,motorbike,5.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_09,motorbike,10.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_09,walking,0.0,True,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_09,walking,1.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_09,walking,2.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2022-02-27T17:00:00,od_09,walking,3.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
