scenario_id,mode,route_id,total_distance_m,total_travel_time_minutes,segment_count,static_exposure_index,airpath_exposure_index,oracle_exposure_index,absolute_exposure_difference_airpath_minus_static,percentage_exposure_difference_airpath_vs_static,edge_jaccard_with_fastest,edge_difference_fraction_from_fastest,evaluation_label,forecaster,exposure_framework_b,departure_time,forecasting_origin,clock_time,perturbation_scale,predicted_exposure_index,baseline_airpath_exposure_index
od_29,walking,walking-8,5079.921080744242,60.959052968930905,161,896.242469227398,892.1841161951503,905.8595462892864,-4.058353032247737,-0.4528186480324039,0.9515151515151516,0.0484848484848484,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,847.5749103853927,892.1841161951503
od_29,motorbike,motorbike-1,5050.844486464221,12.12202676751413,138,178.70747308049465,178.23787660924413,180.5785933706792,-0.4695964712505258,-0.2627738298548975,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,169.3259827787819,178.23787660924413
od_29,motorbike,motorbike-2,5206.6809567022565,12.496034296085416,185,183.76147938278984,182.99950089023432,185.7921310531325,-0.761978492555528,-0.4146562680681656,0.0766666666666666,0.9233333333333332,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,173.84952584572258,182.99950089023432
od_29,motorbike,motorbike-3,5669.304232967304,13.60633015912153,252,200.4062036852516,199.30039262222397,203.0725096955089,-1.1058110630276587,-0.5517848463236161,0.0290237467018469,0.9709762532981532,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,189.33537299111276,199.30039262222397
od_29,motorbike,motorbike-4,6168.868846153235,14.805285230767764,285,215.41320478389585,213.55104519282068,218.67005211338693,-1.862159591075141,-0.8644593505506191,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,202.87349293317965,213.55104519282068
od_29,motorbike,motorbike-5,7086.2660565245305,17.007038535658875,311,245.85854678661184,243.5537653386518,249.70740126252687,-2.304781447960039,-0.9374420690611296,0.0251141552511415,0.9748858447488584,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,231.3760770717192,243.5537653386518
od_29,motorbike,motorbike-6,8524.917271326063,20.459801451182557,296,304.00942079933435,304.2602058746747,305.97892937625664,0.2507850753403318,0.0824925341724413,0.0023094688221709,0.9976905311778292,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,289.0471955809409,304.2602058746747
od_29,motorbike,motorbike-7,8941.478017489768,21.459547241975443,341,312.57286868057093,309.78891702412835,317.39469964651806,-2.783951656442582,-0.890656846895947,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,294.2994711729219,309.78891702412835
od_29,motorbike,motorbike-8,10821.455984145145,25.97149436194835,440,385.0351778440093,383.30820674277527,390.1986568653427,-1.7269711012339712,-0.4485229403983512,0.0017331022530329,0.9982668977469672,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,364.1427964056365,383.30820674277527
od_30,walking,walking-1,4593.91625322452,55.12699503869423,188,840.195658886724,832.2831328444796,852.943201087915,-7.912526042244394,-0.941748027206978,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,790.6689762022556,832.2831328444796
od_30,walking,walking-2,4720.889976741293,56.65067972089552,211,863.485688144119,855.2896527781281,876.8846029198085,-8.196035365990838,-0.9491802213429262,0.3951048951048951,0.6048951048951049,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,812.5251701392217,855.2896527781281
od_30,walking,walking-3,5302.356708761759,63.62828050514111,270,970.8176236500424,957.2289702071664,992.1201212390504,-13.588653442875966,-1.399712274668632,0.0269058295964125,0.9730941704035876,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,909.367521696808,957.2289702071664
od_30,walking,walking-4,5705.196758152187,68.46236109782625,267,1044.0409354890726,1027.334219970448,1059.167649546201,-16.706715518624605,-1.600197363027579,0.015625,0.984375,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,975.9675089719256,1027.334219970448
od_30,walking,walking-5,5695.941411156685,68.3512969338802,271,1044.503797158185,1025.2729633344925,1071.8391424588997,-19.230833823692592,-1.84114542005635,0.0177383592017738,0.9822616407982262,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,974.0093151677678,1025.2729633344925
od_30,walking,walking-6,4594.01082475317,55.12812989703804,187,840.2126436637653,832.3002624799054,852.9598415480712,-7.912381183859907,-0.9417117492255054,0.9736842105263158,0.0263157894736841,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,790.6852493559102,832.3002624799054
od_30,walking,walking-7,4594.165186918211,55.129982243018524,188,840.241192740192,832.3288058718172,852.9860905657226,-7.912386868374824,-0.9416804289933672,0.9789473684210528,0.0210526315789473,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,790.7123655782262,832.3288058718172
od_30,walking,walking-8,4594.259758446861,55.13111710136233,187,840.2581775172334,832.345935507243,853.0027310258788,-7.91224200999045,-0.941644154344237,0.953125,0.046875,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,790.7286387318808,832.345935507243
od_30,motorbike,motorbike-1,4838.482538571107,11.612358092570656,235,177.00933992238376,175.25336272821457,180.0086804766027,-1.7559771941691906,-0.9920251637225264,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,166.49069459180384,175.25336272821457
od_30,motorbike,motorbike-2,5024.3916783357845,12.058540028005885,189,183.74510846636676,182.0542644409419,186.41117506736416,-1.6908440254248376,-0.9202117213010516,0.2619047619047619,0.7380952380952381,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,172.9515512188948,182.0542644409419
od_30,motorbike,motorbike-3,5358.238208967597,12.859771701522227,274,196.18396477390775,194.02905291043336,200.4929460326992,-2.1549118634744104,-1.0984138616822423,0.1065217391304347,0.8934782608695653,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,184.3276002649117,194.02905291043336
od_30,motorbike,motorbike-4,5707.894042702269,13.698945702485446,275,209.33175543534375,206.7986449093113,214.81875041184028,-2.5331105260324875,-1.2100937675530496,0.0303030303030303,0.9696969696969696,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,196.45871266384572,206.7986449093113
od_30,motorbike,motorbike-5,6023.788039967166,14.4570912959212,249,220.4861858290973,218.556376931177,222.91915824602404,-1.92980889792031,-0.8752516130040631,0.0146750524109014,0.9853249475890984,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,207.62855808461813,218.556376931177
od_30,motorbike,motorbike-6,7065.537407407111,16.957289777777067,261,259.11432497383606,257.0271441913749,260.4257936639348,-2.087180782461189,-0.8055057483494752,0.0143149284253578,0.985685071574642,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,244.1757869818061,257.0271441913749
od_30,motorbike,motorbike-7,6895.296589894337,16.548711815746408,331,252.08777421275863,249.33502450381948,257.831486792407,-2.7527497089391773,-1.0919806474295313,0.0198198198198198,0.9801801801801802,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,236.8682732786285,249.33502450381948
od_30,motorbike,motorbike-8,8296.947894816516,19.91267494755964,391,303.2854418585578,299.747484136089,311.2549480033091,-3.537957722468832,-1.166543867317844,0.011308562197092,0.988691437802908,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T20:00:00,2022-02-27T19:00:00,20:00,0.95,284.7601099292845,299.747484136089
od_01,walking,walking-1,3333.8306473718903,40.00596776846269,111,1089.8318364090449,1063.1261857939526,1243.519308231538,-26.70565061509228,-2.450437739375132,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1063.1261857939526,1063.1261857939526
od_01,walking,walking-2,3462.8236191283786,41.55388342954054,105,1140.8982523111283,1110.3527911150172,1299.263779209978,-30.54546119611109,-2.677316853999457,0.0140845070422535,0.9859154929577464,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1110.3527911150172,1110.3527911150172
od_01,walking,walking-3,3879.232303808173,46.55078764569807,143,1290.8465786141462,1252.5664416822233,1466.5786857614405,-38.280136931922925,-2.965506324773352,0.0119521912350597,0.9880478087649402,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1252.5664416822233,1252.5664416822233
od_01,walking,walking-4,4290.157666544244,51.48189199853094,191,1385.0230883768047,1356.2120689758071,1585.2547824976125,-28.81101940099757,-2.0801833299950983,0.0272108843537414,0.9727891156462584,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1356.2120689758071,1356.2120689758071
od_01,walking,walking-5,4479.890669998318,53.758688039979816,215,1484.8031827625728,1443.565283037841,1687.4712141227883,-41.23789972473173,-2.777331043162633,0.0584415584415584,0.9415584415584416,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1443.565283037841,1443.565283037841
od_01,walking,walking-6,3940.520850847591,47.2862502101711,135,1294.9218874832436,1260.1617100478925,1476.5510604316676,-34.76017743535135,-2.684345501558383,0.28125,0.71875,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1260.1617100478925,1260.1617100478925
od_01,walking,walking-7,3334.877228844938,40.01852674613926,111,1090.1723181033403,1063.458992359443,1243.9078305164871,-26.713325743897254,-2.4503764496949034,0.9473684210526316,0.0526315789473684,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1063.458992359443,1063.458992359443
od_01,walking,walking-8,3337.200169121715,40.04640202946059,114,1090.9271686223774,1064.202507480864,1244.7647319962605,-26.72466114151325,-2.4497200097474106,0.9565217391304348,0.0434782608695651,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1064.202507480864,1064.202507480864
od_01,motorbike,motorbike-1,3429.2941499099547,8.230305959783891,119,224.2990751091312,218.8209977249184,255.8722659604621,-5.478077384212838,-2.4423093949663044,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,218.8209977249184,218.8209977249184
od_01,motorbike,motorbike-2,3720.545172132016,8.92930841311684,139,247.1838176463644,240.0551281573613,280.8890254447325,-7.128689489003079,-2.883962856824956,0.0117647058823529,0.9882352941176472,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,240.0551281573613,240.0551281573613
od_01,motorbike,motorbike-3,4368.011727860995,10.483228146866388,203,280.53198512483425,275.1278552497849,321.5137054659457,-5.404129875049364,-1.926386352217404,0.0769230769230769,0.9230769230769232,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,275.1278552497849,275.1278552497849
od_01,motorbike,motorbike-4,4957.587299606684,11.898209519056042,237,339.65128182634123,326.697162978665,383.28067049237967,-12.954118847676227,-3.813946697925162,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,326.697162978665,326.697162978665
od_01,motorbike,motorbike-5,4883.279133582821,11.71986992059877,218,310.7634216363223,305.64269372318523,356.99143006292314,-5.120727913137046,-1.6477897836797826,0.012012012012012,0.987987987987988,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,305.64269372318523,305.64269372318523
od_01,motorbike,motorbike-6,5990.124200785455,14.376298081885093,272,386.885578920209,378.7019077280572,443.1005332111099,-8.183671192151849,-2.115269122977479,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,378.7019077280572,378.7019077280572
od_01,motorbike,motorbike-7,5350.426005528613,12.841022413268671,207,354.8192290553642,344.5918107917092,403.6934413700637,-10.22741826365501,-2.8824306650131346,0.0251572327044025,0.9748427672955976,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,344.5918107917092,344.5918107917092
od_01,motorbike,motorbike-8,7908.227114304611,18.979745074331063,368,503.7198649490782,495.3425716369673,578.8791384670816,-8.377293312110965,-1.6630857536178043,0.0041237113402061,0.9958762886597938,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,495.3425716369673,495.3425716369673
od_02,walking,walking-1,4031.174773347975,48.3740972801757,136,1488.95252460271,1375.1816453007968,1675.402929805511,-113.77087930191328,-7.641001134825988,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1375.1816453007968,1375.1816453007968
od_02,walking,walking-2,4179.665283735303,50.15598340482364,132,1460.7905356833116,1374.3701020422425,1660.5023742497783,-86.42043364106917,-5.916004487299367,0.0307692307692307,0.9692307692307692,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1374.3701020422425,1374.3701020422425
od_02,walking,walking-3,4203.115373844201,50.43738448613041,118,1528.752639563189,1419.3533812710446,1724.664041879906,-109.3992582921444,-7.1561124711060575,0.0495867768595041,0.9504132231404958,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1419.3533812710446,1419.3533812710446
od_02,walking,walking-4,4798.739244471271,57.58487093365526,200,1713.1140910998113,1600.8012385843167,1938.8712046374044,-112.31285251549455,-6.556063784601189,0.009009009009009,0.990990990990991,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1600.8012385843167,1600.8012385843167
od_02,walking,walking-5,4768.99194159527,57.22790329914324,156,1751.0276690388173,1620.2776256456812,1972.6740928204697,-130.75004339313614,-7.467046106981741,0.0391459074733096,0.9608540925266904,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1620.2776256456812,1620.2776256456812
od_02,walking,walking-6,4882.431836484403,58.58918203781283,186,1842.9258530670331,1689.2536462378937,2067.048725845185,-153.67220682913967,-8.338491023575115,0.032051282051282,0.967948717948718,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1689.2536462378937,1689.2536462378937
od_02,walking,walking-7,5247.301907237375,62.9676228868485,143,1939.83946591356,1787.2089818067657,2173.404688887288,-152.6304841067947,-7.868201817149543,0.0856031128404669,0.914396887159533,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1787.2089818067657,1787.2089818067657
od_02,walking,walking-8,4032.874831255277,48.39449797506333,134,1492.2048687660476,1377.3427880741324,1678.6008116658654,-114.86208069191524,-7.697473925741739,0.656441717791411,0.3435582822085889,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1377.3427880741324,1377.3427880741324
od_02,motorbike,motorbike-1,4031.174773347975,9.67481945603514,136,297.79050492054216,275.0363290601593,335.0805859611023,-22.754175860382876,-7.641001134826058,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,275.0363290601593,275.0363290601593
od_02,motorbike,motorbike-2,4179.665283735303,10.031196680964728,132,292.15810713666235,274.87402040844853,332.1004748499557,-17.284086728213822,-5.916004487299362,0.0307692307692307,0.9692307692307692,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,274.87402040844853,274.87402040844853
od_02,motorbike,motorbike-3,4206.177077687737,10.094824986450568,116,305.9610309237875,284.070242756258,345.17215260707724,-21.890788167529536,-7.154763500905564,0.05,0.95,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,284.070242756258,284.070242756258
od_02,motorbike,motorbike-4,4662.852950896125,11.190847082150698,153,328.11999367560566,308.11612961645807,372.3580026610861,-20.00386405914759,-6.096508729950885,0.0104895104895104,0.9895104895104896,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,308.11612961645807,308.11612961645807
od_02,motorbike,motorbike-5,4794.898408301863,11.507756179924469,170,352.5454706140688,326.07812050406875,397.097508036408,-26.46735011000004,-7.507499689018506,0.0372881355932203,0.9627118644067796,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,326.07812050406875,326.07812050406875
od_02,motorbike,motorbike-6,5404.728891443751,12.971349339465004,211,382.8458525622062,358.82699436452407,433.75414450182393,-24.018858197682107,-6.273767375808109,0.0087209302325581,0.9912790697674418,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,358.82699436452407,358.82699436452407
od_02,motorbike,motorbike-7,5018.097801026264,12.043434722463036,172,384.4268115015858,350.53577415782894,430.3403313147576,-33.891037343756864,-8.81599210299021,0.0335570469798657,0.9664429530201344,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,350.53577415782894,350.53577415782894
od_02,motorbike,motorbike-8,6275.567685737707,15.061362445770497,241,431.9299353434944,408.6982697570692,492.2219066565805,-23.23166558642521,-5.378572700211231,0.0053333333333333,0.9946666666666668,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,408.6982697570692,408.6982697570692
od_03,walking,walking-1,2868.5704745351272,34.422845694421525,187,906.7909093656032,879.5624445080053,1057.0217973896242,-27.228464857597828,-3.002728035357902,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,879.5624445080053,879.5624445080053
od_03,walking,walking-2,2948.851636448961,35.386219637387526,139,932.102293068659,908.0101009562682,1081.036503656086,-24.09219211239088,-2.584715464337586,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,908.0101009562682,908.0101009562682
od_03,walking,walking-3,3018.080756930005,36.21696908316007,126,955.144564713449,928.331913831943,1109.911639733962,-26.812650881505988,-2.8071824802301,0.0296052631578947,0.9703947368421052,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,928.331913831943,928.331913831943
od_03,walking,walking-4,3502.8060662306657,42.03367279476799,151,1106.7128377444674,1072.196161656054,1292.3230181705208,-34.516676088413305,-3.1188466340338032,0.0180722891566265,0.9819277108433736,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1072.196161656054,1072.196161656054
od_03,walking,walking-5,3439.206865857348,41.27048239028817,156,1087.1257407309286,1059.27151666431,1260.4660280664705,-27.8542240666186,-2.5621897286592463,0.014792899408284,0.985207100591716,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1059.27151666431,1059.27151666431
od_03,walking,walking-6,3671.8372304681416,44.0620467656177,159,1156.2945832086589,1125.1686397881783,1345.9688548124018,-31.12594342048033,-2.691869690689669,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1125.1686397881783,1125.1686397881783
od_03,walking,walking-7,4047.1230223139096,48.56547626776692,194,1278.1094590398284,1242.943607601292,1486.1838601680208,-35.165851438536265,-2.75139591447468,0.1140350877192982,0.8859649122807017,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1242.943607601292,1242.943607601292
od_03,walking,walking-8,3757.112562960388,45.08535075552466,160,1187.3294990075965,1155.1002106289905,1379.428140953125,-32.229288378605816,-2.714435075145018,0.0146198830409356,0.9853801169590644,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,1155.1002106289905,1155.1002106289905
od_03,motorbike,motorbike-1,2879.1708152343526,6.910009956562447,177,181.99319190865563,176.53640749611074,212.1590349781832,-5.456784412544891,-2.998345353096346,1.0,0.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,176.53640749611074,176.53640749611074
od_03,motorbike,motorbike-2,2965.050267630812,7.116120642313948,147,187.44505603513971,182.60237732700844,217.39218441187612,-4.842678708131302,-2.583519037825922,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,182.60237732700844,182.60237732700844
od_03,motorbike,motorbike-3,3037.969810029627,7.291127544071104,132,192.254237178262,186.8736761602481,223.40753736584384,-5.380561018013879,-2.7986696662632795,0.047457627118644,0.952542372881356,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,186.8736761602481,186.8736761602481
od_03,motorbike,motorbike-4,3730.3427598280064,8.952822623587215,186,236.4369034510893,229.45161116999583,275.00140995448083,-6.98529228109345,-2.954400171519108,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,229.45161116999583,229.45161116999583
od_03,motorbike,motorbike-5,3722.69973823452,8.934479371762848,146,234.89912684038885,228.7085830274853,272.91862169173925,-6.190543812903542,-2.6354052040005844,0.0157232704402515,0.9842767295597484,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,228.7085830274853,228.7085830274853
od_03,motorbike,motorbike-6,4226.954621077359,10.144691090585662,221,267.1290726231065,260.4995162938642,309.49316781683643,-6.629556329242291,-2.4817801612316304,0.0,1.0,development_exploratory_not_untouched_final,C_xgboost_current_pm,hourly_forecast_bucket_aware_arrival_time_exposure,2022-02-27T06:00:00,2022-02-27T05:00:00,06:00,1.0,260.4995162938642,260.4995162938642
