perturbation_scale,departure_time,scenario_id,mode,delta_time_allowed_minutes,route_id,rank,route_type,travel_time_minutes,predicted_exposure_index,oracle_exposure_index,available_feasible_alternatives,fewer_than_requested_alternatives
1.0,2022-02-27T17:00:00,od_11,walking,10.0,walking-5,2,AIRPATH alternative,69.66131449070281,1051.1865172518442,1171.7224760419138,7,False
1.0,2022-02-27T17:00:00,od_11,walking,10.0,walking-6,3,AIRPATH alternative,69.66302279102574,1051.2133876225,1171.7540356275672,7,False
1.0,2022-02-27T17:00:00,od_12,motorbike,0.0,motorbike-1,0,fastest,11.041975489410948,158.58970720460027,171.94561638365968,0,True
1.0,2022-02-27T17:00:00,od_12,motorbike,1.0,motorbike-1,0,fastest,11.041975489410948,158.58970720460027,171.94561638365968,1,True
1.0,2022-02-27T17:00:00,od_12,motorbike,1.0,motorbike-2,1,AIRPATH alternative,11.330662860788443,162.7456585518499,176.4572345419849,1,True
1.0,2022-02-27T17:00:00,od_12,motorbike,2.0,motorbike-1,0,fastest,11.041975489410948,158.58970720460027,171.94561638365968,1,True
1.0,2022-02-27T17:00:00,od_12,motorbike,2.0,motorbike-2,1,AIRPATH alternative,11.330662860788443,162.7456585518499,176.4572345419849,1,True
1.0,2022-02-27T17:00:00,od_12,motorbike,3.0,motorbike-1,0,fastest,11.041975489410948,158.58970720460027,171.94561638365968,2,True
1.0,2022-02-27T17:00:00,od_12,motorbike,3.0,motorbike-2,1,AIRPATH alternative,11.330662860788443,162.7456585518499,176.4572345419849,2,True
1.0,2022-02-27T17:00:00,od_12,motorbike,3.0,motorbike-3,2,AIRPATH alternative,13.392676210948988,198.7961921802737,215.4998008804897,2,True
1.0,2022-02-27T17:00:00,od_12,motorbike,5.0,motorbike-1,0,fastest,11.041975489410948,158.58970720460027,171.94561638365968,3,False
1.0,2022-02-27T17:00:00,od_12,motorbike,5.0,motorbike-2,1,AIRPATH alternative,11.330662860788443,162.7456585518499,176.4572345419849,3,False
1.0,2022-02-27T17:00:00,od_12,motorbike,5.0,motorbike-3,2,AIRPATH alternative,13.392676210948988,198.7961921802737,215.4998008804897,3,False
1.0,2022-02-27T17:00:00,od_12,motorbike,5.0,motorbike-4,3,AIRPATH alternative,14.171530149622354,201.24613432863987,218.0452579253051,3,False
1.0,2022-02-27T17:00:00,od_12,motorbike,10.0,motorbike-1,0,fastest,11.041975489410948,158.58970720460027,171.94561638365968,6,False
1.0,2022-02-27T17:00:00,od_12,motorbike,10.0,motorbike-2,1,AIRPATH alternative,11.330662860788443,162.7456585518499,176.4572345419849,6,False
1.0,2022-02-27T17:00:00,od_12,motorbike,10.0,motorbike-3,2,AIRPATH alternative,13.392676210948988,198.7961921802737,215.4998008804897,6,False
1.0,2022-02-27T17:00:00,od_12,motorbike,10.0,motorbike-4,3,AIRPATH alternative,14.171530149622354,201.24613432863987,218.0452579253051,6,False
1.0,2022-02-27T17:00:00,od_12,walking,0.0,walking-1,0,fastest,56.64962007563846,814.4184934463574,883.5194200339408,0,True
1.0,2022-02-27T17:00:00,od_12,walking,1.0,walking-1,0,fastest,56.64962007563846,814.4184934463574,883.5194200339408,4,False
1.0,2022-02-27T17:00:00,od_12,walking,1.0,walking-5,1,AIRPATH alternative,56.64987215294261,814.4240499387082,883.5253432876493,4,False
1.0,2022-02-27T17:00:00,od_12,walking,1.0,walking-6,2,AIRPATH alternative,56.65352151127466,814.4758554109521,883.5822842891547,4,False
1.0,2022-02-27T17:00:00,od_12,walking,1.0,walking-7,3,AIRPATH alternative,56.65377358857881,814.481411903303,883.5882075428632,4,False
1.0,2022-02-27T17:00:00,od_12,walking,2.0,walking-1,0,fastest,56.64962007563846,814.4184934463574,883.5194200339408,5,False
1.0,2022-02-27T17:00:00,od_12,walking,2.0,walking-5,1,AIRPATH alternative,56.64987215294261,814.4240499387082,883.5253432876493,5,False
1.0,2022-02-27T17:00:00,od_12,walking,2.0,walking-6,2,AIRPATH alternative,56.65352151127466,814.4758554109521,883.5822842891547,5,False
1.0,2022-02-27T17:00:00,od_12,walking,2.0,walking-7,3,AIRPATH alternative,56.65377358857881,814.481411903303,883.5882075428632,5,False
1.0,2022-02-27T17:00:00,od_12,walking,3.0,walking-1,0,fastest,56.64962007563846,814.4184934463574,883.5194200339408,5,False
1.0,2022-02-27T17:00:00,od_12,walking,3.0,walking-5,1,AIRPATH alternative,56.64987215294261,814.4240499387082,883.5253432876493,5,False
1.0,2022-02-27T17:00:00,od_12,walking,3.0,walking-6,2,AIRPATH alternative,56.65352151127466,814.4758554109521,883.5822842891547,5,False
1.0,2022-02-27T17:00:00,od_12,walking,3.0,walking-7,3,AIRPATH alternative,56.65377358857881,814.481411903303,883.5882075428632,5,False
1.0,2022-02-27T17:00:00,od_12,walking,5.0,walking-1,0,fastest,56.64962007563846,814.4184934463574,883.5194200339408,5,False
1.0,2022-02-27T17:00:00,od_12,walking,5.0,walking-5,1,AIRPATH alternative,56.64987215294261,814.4240499387082,883.5253432876493,5,False
1.0,2022-02-27T17:00:00,od_12,walking,5.0,walking-6,2,AIRPATH alternative,56.65352151127466,814.4758554109521,883.5822842891547,5,False
1.0,2022-02-27T17:00:00,od_12,walking,5.0,walking-7,3,AIRPATH alternative,56.65377358857881,814.481411903303,883.5882075428632,5,False
1.0,2022-02-27T17:00:00,od_12,walking,10.0,walking-1,0,fastest,56.64962007563846,814.4184934463574,883.5194200339408,6,False
1.0,2022-02-27T17:00:00,od_12,walking,10.0,walking-5,1,AIRPATH alternative,56.64987215294261,814.4240499387082,883.5253432876493,6,False
1.0,2022-02-27T17:00:00,od_12,walking,10.0,walking-6,2,AIRPATH alternative,56.65352151127466,814.4758554109521,883.5822842891547,6,False
1.0,2022-02-27T17:00:00,od_12,walking,10.0,walking-7,3,AIRPATH alternative,56.65377358857881,814.481411903303,883.5882075428632,6,False
1.0,2022-02-27T17:00:00,od_13,motorbike,0.0,motorbike-1,0,fastest,15.733865367527278,229.9032962237904,249.21984817337645,0,True
1.0,2022-02-27T17:00:00,od_13,motorbike,1.0,motorbike-1,0,fastest,15.733865367527278,229.9032962237904,249.21984817337645,1,True
1.0,2022-02-27T17:00:00,od_13,motorbike,1.0,motorbike-2,1,AIRPATH alternative,16.610974248959483,240.10453650176837,259.39917091211777,1,True
1.0,2022-02-27T17:00:00,od_13,motorbike,2.0,motorbike-1,0,fastest,15.733865367527278,229.9032962237904,249.21984817337645,1,True
1.0,2022-02-27T17:00:00,od_13,motorbike,2.0,motorbike-2,1,AIRPATH alternative,16.610974248959483,240.10453650176837,259.39917091211777,1,True
1.0,2022-02-27T17:00:00,od_13,motorbike,3.0,motorbike-1,0,fastest,15.733865367527278,229.9032962237904,249.21984817337645,4,False
1.0,2022-02-27T17:00:00,od_13,motorbike,3.0,motorbike-2,1,AIRPATH alternative,16.610974248959483,240.10453650176837,259.39917091211777,4,False
1.0,2022-02-27T17:00:00,od_13,motorbike,3.0,motorbike-3,2,AIRPATH alternative,17.743003664805407,250.67329942483596,269.42979268592137,4,False
1.0,2022-02-27T17:00:00,od_13,motorbike,3.0,motorbike-5,3,AIRPATH alternative,18.577885432474904,268.96260506609684,291.1587445295544,4,False
1.0,2022-02-27T17:00:00,od_13,motorbike,5.0,motorbike-1,0,fastest,15.733865367527278,229.9032962237904,249.21984817337645,4,False
1.0,2022-02-27T17:00:00,od_13,motorbike,5.0,motorbike-2,1,AIRPATH alternative,16.610974248959483,240.10453650176837,259.39917091211777,4,False
1.0,2022-02-27T17:00:00,od_13,motorbike,5.0,motorbike-3,2,AIRPATH alternative,17.743003664805407,250.67329942483596,269.42979268592137,4,False
1.0,2022-02-27T17:00:00,od_13,motorbike,5.0,motorbike-5,3,AIRPATH alternative,18.577885432474904,268.96260506609684,291.1587445295544,4,False
1.0,2022-02-27T17:00:00,od_13,motorbike,10.0,motorbike-1,0,fastest,15.733865367527278,229.9032962237904,249.21984817337645,7,False
1.0,2022-02-27T17:00:00,od_13,motorbike,10.0,motorbike-2,1,AIRPATH alternative,16.610974248959483,240.10453650176837,259.39917091211777,7,False
1.0,2022-02-27T17:00:00,od_13,motorbike,10.0,motorbike-3,2,AIRPATH alternative,17.743003664805407,250.67329942483596,269.42979268592137,7,False
1.0,2022-02-27T17:00:00,od_13,motorbike,10.0,motorbike-5,3,AIRPATH alternative,18.577885432474904,268.96260506609684,291.1587445295544,7,False
1.0,2022-02-27T17:00:00,od_13,walking,0.0,walking-1,0,fastest,76.21028331703089,1110.430998676271,1191.2558807980993,0,True
1.0,2022-02-27T17:00:00,od_13,walking,1.0,walking-1,0,fastest,76.21028331703089,1110.430998676271,1191.2558807980993,4,False
1.0,2022-02-27T17:00:00,od_13,walking,1.0,walking-5,1,AIRPATH alternative,76.21389226359891,1110.4850928923186,1191.314497668569,4,False
1.0,2022-02-27T17:00:00,od_13,walking,1.0,walking-6,2,AIRPATH alternative,76.22140312740817,1110.594304644792,1191.4372227055296,4,False
1.0,2022-02-27T17:00:00,od_13,walking,1.0,walking-7,3,AIRPATH alternative,76.22284229470746,1110.611376327628,1191.4526678817358,4,False
1.0,2022-02-27T17:00:00,od_13,walking,2.0,walking-1,0,fastest,76.21028331703089,1110.430998676271,1191.2558807980993,5,False
1.0,2022-02-27T17:00:00,od_13,walking,2.0,walking-5,1,AIRPATH alternative,76.21389226359891,1110.4850928923186,1191.314497668569,5,False
1.0,2022-02-27T17:00:00,od_13,walking,2.0,walking-6,2,AIRPATH alternative,76.22140312740817,1110.594304644792,1191.4372227055296,5,False
1.0,2022-02-27T17:00:00,od_13,walking,2.0,walking-7,3,AIRPATH alternative,76.22284229470746,1110.611376327628,1191.4526678817358,5,False
1.0,2022-02-27T17:00:00,od_13,walking,3.0,walking-1,0,fastest,76.21028331703089,1110.430998676271,1191.2558807980993,5,False
1.0,2022-02-27T17:00:00,od_13,walking,3.0,walking-5,1,AIRPATH alternative,76.21389226359891,1110.4850928923186,1191.314497668569,5,False
1.0,2022-02-27T17:00:00,od_13,walking,3.0,walking-6,2,AIRPATH alternative,76.22140312740817,1110.594304644792,1191.4372227055296,5,False
1.0,2022-02-27T17:00:00,od_13,walking,3.0,walking-7,3,AIRPATH alternative,76.22284229470746,1110.611376327628,1191.4526678817358,5,False
1.0,2022-02-27T17:00:00,od_13,walking,5.0,walking-1,0,fastest,76.21028331703089,1110.430998676271,1191.2558807980993,5,False
1.0,2022-02-27T17:00:00,od_13,walking,5.0,walking-5,1,AIRPATH alternative,76.21389226359891,1110.4850928923186,1191.314497668569,5,False
1.0,2022-02-27T17:00:00,od_13,walking,5.0,walking-6,2,AIRPATH alternative,76.22140312740817,1110.594304644792,1191.4372227055296,5,False
1.0,2022-02-27T17:00:00,od_13,walking,5.0,walking-7,3,AIRPATH alternative,76.22284229470746,1110.611376327628,1191.4526678817358,5,False
1.0,2022-02-27T17:00:00,od_13,walking,10.0,walking-1,0,fastest,76.21028331703089,1110.430998676271,1191.2558807980993,6,False
1.0,2022-02-27T17:00:00,od_13,walking,10.0,walking-5,1,AIRPATH alternative,76.21389226359891,1110.4850928923186,1191.314497668569,6,False
1.0,2022-02-27T17:00:00,od_13,walking,10.0,walking-6,2,AIRPATH alternative,76.22140312740817,1110.594304644792,1191.4372227055296,6,False
1.0,2022-02-27T17:00:00,od_13,walking,10.0,walking-7,3,AIRPATH alternative,76.22284229470746,1110.611376327628,1191.4526678817358,6,False
1.0,2022-02-27T17:00:00,od_14,motorbike,0.0,motorbike-1,0,fastest,7.225306020952647,107.20997616102731,116.824760342941,0,True
1.0,2022-02-27T17:00:00,od_14,motorbike,1.0,motorbike-1,0,fastest,7.225306020952647,107.20997616102731,116.824760342941,2,True
1.0,2022-02-27T17:00:00,od_14,motorbike,1.0,motorbike-2,1,AIRPATH alternative,7.420085558033432,110.10588882738234,119.96513617924349,2,True
1.0,2022-02-27T17:00:00,od_14,motorbike,1.0,motorbike-3,2,AIRPATH alternative,7.974183061727015,118.49756874540984,129.15889130923617,2,True
1.0,2022-02-27T17:00:00,od_14,motorbike,2.0,motorbike-1,0,fastest,7.225306020952647,107.20997616102731,116.824760342941,2,True
1.0,2022-02-27T17:00:00,od_14,motorbike,2.0,motorbike-2,1,AIRPATH alternative,7.420085558033432,110.10588882738234,119.96513617924349,2,True
1.0,2022-02-27T17:00:00,od_14,motorbike,2.0,motorbike-3,2,AIRPATH alternative,7.974183061727015,118.49756874540984,129.15889130923617,2,True
1.0,2022-02-27T17:00:00,od_14,motorbike,3.0,motorbike-1,0,fastest,7.225306020952647,107.20997616102731,116.824760342941,3,False
1.0,2022-02-27T17:00:00,od_14,motorbike,3.0,motorbike-2,1,AIRPATH alternative,7.420085558033432,110.10588882738234,119.96513617924349,3,False
1.0,2022-02-27T17:00:00,od_14,motorbike,3.0,motorbike-3,2,AIRPATH alternative,7.974183061727015,118.49756874540984,129.15889130923617,3,False
1.0,2022-02-27T17:00:00,od_14,motorbike,3.0,motorbike-4,3,AIRPATH alternative,9.970174253194964,147.09591334676566,160.35522142691832,3,False
1.0,2022-02-27T17:00:00,od_14,motorbike,5.0,motorbike-1,0,fastest,7.225306020952647,107.20997616102731,116.824760342941,5,False
1.0,2022-02-27T17:00:00,od_14,motorbike,5.0,motorbike-2,1,AIRPATH alternative,7.420085558033432,110.10588882738234,119.96513617924349,5,False
1.0,2022-02-27T17:00:00,od_14,motorbike,5.0,motorbike-3,2,AIRPATH alternative,7.974183061727015,118.49756874540984,129.15889130923617,5,False
1.0,2022-02-27T17:00:00,od_14,motorbike,5.0,motorbike-4,3,AIRPATH alternative,9.970174253194964,147.09591334676566,160.35522142691832,5,False
1.0,2022-02-27T17:00:00,od_14,motorbike,10.0,motorbike-1,0,fastest,7.225306020952647,107.20997616102731,116.824760342941,6,False
1.0,2022-02-27T17:00:00,od_14,motorbike,10.0,motorbike-2,1,AIRPATH alternative,7.420085558033432,110.10588882738234,119.96513617924349,6,False
1.0,2022-02-27T17:00:00,od_14,motorbike,10.0,motorbike-3,2,AIRPATH alternative,7.974183061727015,118.49756874540984,129.15889130923617,6,False
1.0,2022-02-27T17:00:00,od_14,motorbike,10.0,motorbike-4,3,AIRPATH alternative,9.970174253194964,147.09591334676566,160.35522142691832,6,False
1.0,2022-02-27T17:00:00,od_14,walking,0.0,walking-1,0,fastest,41.39215771665848,610.9026919747081,666.059470525519,0,True
1.0,2022-02-27T17:00:00,od_14,walking,1.0,walking-1,0,fastest,41.39215771665848,610.9026919747081,666.059470525519,1,True
1.0,2022-02-27T17:00:00,od_14,walking,1.0,walking-8,1,AIRPATH alternative,41.46317793861317,611.8411114120441,667.0545815611306,1,True
1.0,2022-02-27T17:00:00,od_14,walking,2.0,walking-1,0,fastest,41.39215771665848,610.9026919747081,666.059470525519,2,True
1.0,2022-02-27T17:00:00,od_14,walking,2.0,walking-8,1,AIRPATH alternative,41.46317793861317,611.8411114120441,667.0545815611306,2,True
1.0,2022-02-27T17:00:00,od_14,walking,2.0,walking-2,2,AIRPATH alternative,42.94496449228036,637.3904441415967,695.3930576466471,2,True
1.0,2022-02-27T17:00:00,od_14,walking,3.0,walking-1,0,fastest,41.39215771665848,610.9026919747081,666.059470525519,2,True
1.0,2022-02-27T17:00:00,od_14,walking,3.0,walking-8,1,AIRPATH alternative,41.46317793861317,611.8411114120441,667.0545815611306,2,True
1.0,2022-02-27T17:00:00,od_14,walking,3.0,walking-2,2,AIRPATH alternative,42.94496449228036,637.3904441415967,695.3930576466471,2,True
1.0,2022-02-27T17:00:00,od_14,walking,5.0,walking-1,0,fastest,41.39215771665848,610.9026919747081,666.059470525519,2,True
1.0,2022-02-27T17:00:00,od_14,walking,5.0,walking-8,1,AIRPATH alternative,41.46317793861317,611.8411114120441,667.0545815611306,2,True
1.0,2022-02-27T17:00:00,od_14,walking,5.0,walking-2,2,AIRPATH alternative,42.94496449228036,637.3904441415967,695.3930576466471,2,True
1.0,2022-02-27T17:00:00,od_14,walking,10.0,walking-1,0,fastest,41.39215771665848,610.9026919747081,666.059470525519,5,False
1.0,2022-02-27T17:00:00,od_14,walking,10.0,walking-8,1,AIRPATH alternative,41.46317793861317,611.8411114120441,667.0545815611306,5,False
1.0,2022-02-27T17:00:00,od_14,walking,10.0,walking-2,2,AIRPATH alternative,42.94496449228036,637.3904441415967,695.3930576466471,5,False
1.0,2022-02-27T17:00:00,od_14,walking,10.0,walking-7,3,AIRPATH alternative,46.80042762528013,691.2311744984037,753.9069164057391,5,False
1.0,2022-02-27T17:00:00,od_15,motorbike,0.0,motorbike-1,0,fastest,15.834878913287358,240.5686531823645,273.3795869564629,0,True
1.0,2022-02-27T17:00:00,od_15,motorbike,1.0,motorbike-1,0,fastest,15.834878913287358,240.5686531823645,273.3795869564629,0,True
1.0,2022-02-27T17:00:00,od_15,motorbike,2.0,motorbike-1,0,fastest,15.834878913287358,240.5686531823645,273.3795869564629,1,True
1.0,2022-02-27T17:00:00,od_15,motorbike,2.0,motorbike-2,1,AIRPATH alternative,17.423839450043253,264.1531555176392,298.8273826119867,1,True
1.0,2022-02-27T17:00:00,od_15,motorbike,3.0,motorbike-1,0,fastest,15.834878913287358,240.5686531823645,273.3795869564629,1,True
1.0,2022-02-27T17:00:00,od_15,motorbike,3.0,motorbike-2,1,AIRPATH alternative,17.423839450043253,264.1531555176392,298.8273826119867,1,True
1.0,2022-02-27T17:00:00,od_15,motorbike,5.0,motorbike-1,0,fastest,15.834878913287358,240.5686531823645,273.3795869564629,4,False
1.0,2022-02-27T17:00:00,od_15,motorbike,5.0,motorbike-2,1,AIRPATH alternative,17.423839450043253,264.1531555176392,298.8273826119867,4,False
1.0,2022-02-27T17:00:00,od_15,motorbike,5.0,motorbike-3,2,AIRPATH alternative,19.88703602318051,303.56013880672384,347.80705958821704,4,False
1.0,2022-02-27T17:00:00,od_15,motorbike,5.0,motorbike-4,3,AIRPATH alternative,20.35006415485282,311.9710266339251,359.9551039844596,4,False
1.0,2022-02-27T17:00:00,od_15,motorbike,10.0,motorbike-1,0,fastest,15.834878913287358,240.5686531823645,273.3795869564629,6,False
1.0,2022-02-27T17:00:00,od_15,motorbike,10.0,motorbike-2,1,AIRPATH alternative,17.423839450043253,264.1531555176392,298.8273826119867,6,False
1.0,2022-02-27T17:00:00,od_15,motorbike,10.0,motorbike-3,2,AIRPATH alternative,19.88703602318051,303.56013880672384,347.80705958821704,6,False
1.0,2022-02-27T17:00:00,od_15,motorbike,10.0,motorbike-4,3,AIRPATH alternative,20.35006415485282,311.9710266339251,359.9551039844596,6,False
1.0,2022-02-27T17:00:00,od_15,walking,0.0,walking-1,0,fastest,66.44032632866953,1005.012735761416,1126.5164697828502,0,True
1.0,2022-02-27T17:00:00,od_15,walking,1.0,walking-1,0,fastest,66.44032632866953,1005.012735761416,1126.5164697828502,6,False
1.0,2022-02-27T17:00:00,od_15,walking,1.0,walking-4,1,AIRPATH alternative,66.47142472144414,1005.4936369350518,1127.086074635574,6,False
1.0,2022-02-27T17:00:00,od_15,walking,1.0,walking-5,2,AIRPATH alternative,66.48503772414922,1005.6823915808592,1127.2497601417888,6,False
1.0,2022-02-27T17:00:00,od_15,walking,1.0,walking-6,3,AIRPATH alternative,66.48952084191637,1005.7671246818436,1127.3935464440478,6,False
1.0,2022-02-27T17:00:00,od_15,walking,2.0,walking-1,0,fastest,66.44032632866953,1005.012735761416,1126.5164697828502,6,False
1.0,2022-02-27T17:00:00,od_15,walking,2.0,walking-4,1,AIRPATH alternative,66.47142472144414,1005.4936369350518,1127.086074635574,6,False
1.0,2022-02-27T17:00:00,od_15,walking,2.0,walking-5,2,AIRPATH alternative,66.48503772414922,1005.6823915808592,1127.2497601417888,6,False
1.0,2022-02-27T17:00:00,od_15,walking,2.0,walking-6,3,AIRPATH alternative,66.48952084191637,1005.7671246818436,1127.3935464440478,6,False
1.0,2022-02-27T17:00:00,od_15,walking,3.0,walking-1,0,fastest,66.44032632866953,1005.012735761416,1126.5164697828502,6,False
1.0,2022-02-27T17:00:00,od_15,walking,3.0,walking-4,1,AIRPATH alternative,66.47142472144414,1005.4936369350518,1127.086074635574,6,False
1.0,2022-02-27T17:00:00,od_15,walking,3.0,walking-5,2,AIRPATH alternative,66.48503772414922,1005.6823915808592,1127.2497601417888,6,False
1.0,2022-02-27T17:00:00,od_15,walking,3.0,walking-6,3,AIRPATH alternative,66.48952084191637,1005.7671246818436,1127.3935464440478,6,False
1.0,2022-02-27T17:00:00,od_15,walking,5.0,walking-1,0,fastest,66.44032632866953,1005.012735761416,1126.5164697828502,6,False
1.0,2022-02-27T17:00:00,od_15,walking,5.0,walking-4,1,AIRPATH alternative,66.47142472144414,1005.4936369350518,1127.086074635574,6,False
1.0,2022-02-27T17:00:00,od_15,walking,5.0,walking-5,2,AIRPATH alternative,66.48503772414922,1005.6823915808592,1127.2497601417888,6,False
1.0,2022-02-27T17:00:00,od_15,walking,5.0,walking-6,3,AIRPATH alternative,66.48952084191637,1005.7671246818436,1127.3935464440478,6,False
1.0,2022-02-27T17:00:00,od_15,walking,10.0,walking-1,0,fastest,66.44032632866953,1005.012735761416,1126.5164697828502,6,False
1.0,2022-02-27T17:00:00,od_15,walking,10.0,walking-4,1,AIRPATH alternative,66.47142472144414,1005.4936369350518,1127.086074635574,6,False
1.0,2022-02-27T17:00:00,od_15,walking,10.0,walking-5,2,AIRPATH alternative,66.48503772414922,1005.6823915808592,1127.2497601417888,6,False
1.0,2022-02-27T17:00:00,od_15,walking,10.0,walking-6,3,AIRPATH alternative,66.48952084191637,1005.7671246818436,1127.3935464440478,6,False
1.0,2022-02-27T17:00:00,od_16,motorbike,0.0,motorbike-1,0,fastest,8.443854355792814,129.5414518342053,150.3088373672907,0,True
1.0,2022-02-27T17:00:00,od_16,motorbike,1.0,motorbike-1,0,fastest,8.443854355792814,129.5414518342053,150.3088373672907,2,True
1.0,2022-02-27T17:00:00,od_16,motorbike,1.0,motorbike-2,1,AIRPATH alternative,8.541401284629051,131.06031375300728,152.0866901758803,2,True
1.0,2022-02-27T17:00:00,od_16,motorbike,1.0,motorbike-3,2,AIRPATH alternative,8.952608476427322,137.53485307646326,160.11704971425124,2,True
1.0,2022-02-27T17:00:00,od_16,motorbike,2.0,motorbike-1,0,fastest,8.443854355792814,129.5414518342053,150.3088373672907,4,False
1.0,2022-02-27T17:00:00,od_16,motorbike,2.0,motorbike-2,1,AIRPATH alternative,8.541401284629051,131.06031375300728,152.0866901758803,4,False
1.0,2022-02-27T17:00:00,od_16,motorbike,2.0,motorbike-3,2,AIRPATH alternative,8.952608476427322,137.53485307646326,160.11704971425124,4,False
1.0,2022-02-27T17:00:00,od_16,motorbike,2.0,motorbike-8,3,AIRPATH alternative,9.71062577077061,149.08329462982243,173.18475883928608,4,False
1.0,2022-02-27T17:00:00,od_16,motorbike,3.0,motorbike-1,0,fastest,8.443854355792814,129.5414518342053,150.3088373672907,5,False
1.0,2022-02-27T17:00:00,od_16,motorbike,3.0,motorbike-2,1,AIRPATH alternative,8.541401284629051,131.06031375300728,152.0866901758803,5,False
1.0,2022-02-27T17:00:00,od_16,motorbike,3.0,motorbike-3,2,AIRPATH alternative,8.952608476427322,137.53485307646326,160.11704971425124,5,False
1.0,2022-02-27T17:00:00,od_16,motorbike,3.0,motorbike-8,3,AIRPATH alternative,9.71062577077061,149.08329462982243,173.18475883928608,5,False
1.0,2022-02-27T17:00:00,od_16,motorbike,5.0,motorbike-1,0,fastest,8.443854355792814,129.5414518342053,150.3088373672907,6,False
1.0,2022-02-27T17:00:00,od_16,motorbike,5.0,motorbike-2,1,AIRPATH alternative,8.541401284629051,131.06031375300728,152.0866901758803,6,False
1.0,2022-02-27T17:00:00,od_16,motorbike,5.0,motorbike-3,2,AIRPATH alternative,8.952608476427322,137.53485307646326,160.11704971425124,6,False
1.0,2022-02-27T17:00:00,od_16,motorbike,5.0,motorbike-8,3,AIRPATH alternative,9.71062577077061,149.08329462982243,173.18475883928608,6,False
1.0,2022-02-27T17:00:00,od_16,motorbike,10.0,motorbike-1,0,fastest,8.443854355792814,129.5414518342053,150.3088373672907,7,False
1.0,2022-02-27T17:00:00,od_16,motorbike,10.0,motorbike-2,1,AIRPATH alternative,8.541401284629051,131.06031375300728,152.0866901758803,7,False
1.0,2022-02-27T17:00:00,od_16,motorbike,10.0,motorbike-3,2,AIRPATH alternative,8.952608476427322,137.53485307646326,160.11704971425124,7,False
1.0,2022-02-27T17:00:00,od_16,motorbike,10.0,motorbike-8,3,AIRPATH alternative,9.71062577077061,149.08329462982243,173.18475883928608,7,False
1.0,2022-02-27T17:00:00,od_16,walking,0.0,walking-1,0,fastest,42.32103178060888,649.3054056698055,753.4916959147704,0,True
1.0,2022-02-27T17:00:00,od_16,walking,1.0,walking-1,0,fastest,42.32103178060888,649.3054056698055,753.4916959147704,1,True
1.0,2022-02-27T17:00:00,od_16,walking,1.0,walking-2,1,AIRPATH alternative,42.80589878877327,656.8571361134142,762.3323030059355,1,True
1.0,2022-02-27T17:00:00,od_16,walking,2.0,walking-1,0,fastest,42.32103178060888,649.3054056698055,753.4916959147704,1,True
1.0,2022-02-27T17:00:00,od_16,walking,2.0,walking-2,1,AIRPATH alternative,42.80589878877327,656.8571361134142,762.3323030059355,1,True
1.0,2022-02-27T17:00:00,od_16,walking,3.0,walking-1,0,fastest,42.32103178060888,649.3054056698055,753.4916959147704,2,True
1.0,2022-02-27T17:00:00,od_16,walking,3.0,walking-2,1,AIRPATH alternative,42.80589878877327,656.8571361134142,762.3323030059355,2,True
1.0,2022-02-27T17:00:00,od_16,walking,3.0,walking-3,2,AIRPATH alternative,44.81958758393183,688.597348953333,801.7380942402359,2,True
1.0,2022-02-27T17:00:00,od_16,walking,5.0,walking-1,0,fastest,42.32103178060888,649.3054056698055,753.4916959147704,2,True
1.0,2022-02-27T17:00:00,od_16,walking,5.0,walking-2,1,AIRPATH alternative,42.80589878877327,656.8571361134142,762.3323030059355,2,True
1.0,2022-02-27T17:00:00,od_16,walking,5.0,walking-3,2,AIRPATH alternative,44.81958758393183,688.597348953333,801.7380942402359,2,True
1.0,2022-02-27T17:00:00,od_16,walking,10.0,walking-1,0,fastest,42.32103178060888,649.3054056698055,753.4916959147704,3,False
1.0,2022-02-27T17:00:00,od_16,walking,10.0,walking-2,1,AIRPATH alternative,42.80589878877327,656.8571361134142,762.3323030059355,3,False
1.0,2022-02-27T17:00:00,od_16,walking,10.0,walking-3,2,AIRPATH alternative,44.81958758393183,688.597348953333,801.7380942402359,3,False
1.0,2022-02-27T17:00:00,od_16,walking,10.0,walking-4,3,AIRPATH alternative,49.571257724445005,761.9289715464298,888.7907509685124,3,False
1.0,2022-02-27T17:00:00,od_17,motorbike,0.0,motorbike-1,0,fastest,7.441035707268513,109.13586386033528,118.56285310234448,0,True
1.0,2022-02-27T17:00:00,od_17,motorbike,1.0,motorbike-1,0,fastest,7.441035707268513,109.13586386033528,118.56285310234448,1,True
1.0,2022-02-27T17:00:00,od_17,motorbike,1.0,motorbike-2,1,AIRPATH alternative,8.233686881921164,119.77015399699316,129.8331456136159,1,True
1.0,2022-02-27T17:00:00,od_17,motorbike,2.0,motorbike-1,0,fastest,7.441035707268513,109.13586386033528,118.56285310234448,3,False
1.0,2022-02-27T17:00:00,od_17,motorbike,2.0,motorbike-2,1,AIRPATH alternative,8.233686881921164,119.77015399699316,129.8331456136159,3,False
1.0,2022-02-27T17:00:00,od_17,motorbike,2.0,motorbike-3,2,AIRPATH alternative,8.63680757524923,126.23724641969063,136.98243398013437,3,False
1.0,2022-02-27T17:00:00,od_17,motorbike,2.0,motorbike-4,3,AIRPATH alternative,9.384075113230828,137.83082034784917,149.92193330668778,3,False
1.0,2022-02-27T17:00:00,od_17,motorbike,3.0,motorbike-1,0,fastest,7.441035707268513,109.13586386033528,118.56285310234448,4,False
